line	word	segmentation	gloss
7900	beina	bei-na	end-NMLZ
7901	panpih	pan-pih	plead-APPL
7902	neupen	neu-pen	small-TOP
7905	beisak	bei-sak	end-CAUS
7906	beisa	bei-sa	end-PERF
7907	beimang	bei-mang	end-COMPL
7908	nuihsan	nuih-san	laugh-at
7909	simmawhna	simmawh-na	blaspheme-NMLZ
7910	bawngnawi	bawng-nawi	cow-butter
7911	khualmi	khual-mi	sojourn-person
7912	nidang	ni-dang	day-other
7913	khangham	khang-ham	generation-full
7914	sawmkua	sawm-kua	ten-nine
7915	anlak	an-lak	rice-harvest
7918	simmawhbawl	simmawh-bawl	blaspheme-do
7919	phaknatna	phaknat-na	leprosy-NMLZ
7920	zahzah	zah~zah	fear~RED
7921	kalaohte	kalaoh-te	camel-PL
7922	kihtakna	kihtak-na	dread-NMLZ
7923	suahtakna	suahtak-na	redeem-NMLZ
7924	khangno	khang-no	generation-young
7925	liangko	liangko	shoulder
7926	nungtasak	nung-ta-sak	live-?-CAUS
7927	honpite	hon-pi-te	flock-big-PL
7930	kihtakhuai	kihtak-huai	dread-causing
7931	ngaihno	ngaih-no	think-lovingly
7932	aksite	aksi-te	star-PL
7933	behbehin	beh-beh-in	tribe~RED-ERG
7934	pawlpite	pawl-pi-te	group-big-PL
7935	citakin	ci-tak-in	say-true-ERG
7936	biakpiak	biak-piak	worship-give
7937	ukpite	ukpi-te	duke-PL
7938	hampha	ham-pha	full-worthy
7939	lungtang	lung-tang	heart-place
7940	geelna	geel-na	plan-NMLZ
7943	ngahsak	ngah-sak	get-CAUS
7944	mindaina	mindai-na	shame-NMLZ
7945	silate	sila-te	servant-PL
7946	limte	lim-te	sign-PL
7947	kuangte	kuang-te	trough-PL
7948	thukpi	thuk-pi	deep-big
7949	teelna	teel-na	choose-NMLZ
7950	bawlpa	bawl-pa	make-person
7951	thaute	thau-te	fat-PL
7952	gensia	gen-sia	speak-bad
7953	thaltangte	thaltang-te	arrow-PL
7954	phattuam	phat-tuam	praise-benefit
7955	samsak	sam-sak	call-CAUS
7958	cingte	cing-te	faithful-PL
7959	site	si-te	die-PL
7960	sate	sa-te	flesh-PL
7961	sepnate	sep-na-te	work-NMLZ-PL
7962	lianpite	lianpi-te	army-PL
7963	peengkulte	peengkul-te	trumpet-PL
7964	ngaihsutnate	ngaihsut-na-te	think-NMLZ-PL
7965	laite	lai-te	tip-PL
7966	luanghawmte	luanghawm-te	carcass-PL
7967	lasate	lasa-te	pillar-PL
7970	limtakin	lim-tak-in	sign-true-ERG
7971	laitakun	lai-tak-un	middle-true-PL.IMP
7972	laitak	lai-tak	middle-true
7973	simin	sim-in	count-ERG
7974	simloh	sim-loh	count-unable
7975	silhin	silh-in	clothe-ERG
7976	laiteng	lai-teng	middle-at
7977	laizangah	lai-zang-ah	middle-side-LOC
7978	laizang	lai-zang	middle-side
7979	siasak	sia-sak	bad-CAUS
7980	siangsak	siang-sak	holy-CAUS
7981	sisak	si-sak	die-CAUS
7982	sisa	si-sa	die-PERF
7983	siit	siit	sacrifice
7984	teelsa	teel-sa	choose-PERF
7987	laizial	lai-zial	middle-place
7988	laiza	lai-za	middle-place
7989	lai-un	lai-un	middle-PL.IMP
7990	lailai	lai~lai	middle~REDUP
7991	lai-at	lai-at	middle-?
7994	khauhsak	khauh-sak	strong-CAUS
7995	nungtasak	nungta-sak	live-CAUS
7996	silhsak	silh-sak	clothe-CAUS
7997	maizumsak	maizum-sak	bow.face-CAUS
7998	lungkimsak	lungkim-sak	satisfied-CAUS
7999	khensak	khen-sak	divide-CAUS
8000	khialsak	khial-sak	err-CAUS
8001	tengsak	teng-sak	dwell-CAUS
8002	luangsak	luang-sak	flow-CAUS
8003	hihsak	hih-sak	be-CAUS
8006	nak-uhleh	nak-uh-leh	SUBJ-PL-if
8007	sanah	sanah	in.front
8008	sawmte	sawm-te	ten-PL
8009	thumanin	thu-man-in	word-true-ERG
8010	singgah	singgah	hang
8011	nasemnu	na-sem-nu	2SG-serve-FEM
8012	paktatna	pak-tat-na	proclaim-strike-NMLZ
8013	paikhiatpihin	paikhiat-pih-in	send.away-APPL-ERG
8014	munmuanhuai	mun-muan-huai	place-trust-worthy
8015	khasiat	kha-siat	spirit-evil
8016	gamtate	gamta-te	kingdom-PL
8017	thudang	thu-dang	word-other
8018	gukna	guk-na	dog-NMLZ
8019	tungnung	tung-nung	arrive-after
8020	tonpih	ton-pih	sit-APPL
8021	nekhawm	nek-hawm	eat.II-together
8022	thudon	thu-don	word-preach
8023	tungsiah	tung-siah	arrive-time
8024	bawngtalno	bawngtal-no	calf-small
8025	keng	keng	only
8026	vaikhak	va-i-khak	go.and-?-approach
8029	lunggulh	lung-gulh	heart-long
8030	lungduai	lung-duai	heart-soft
8031	lungkimna	lung-kim-na	heart-whole-NMLZ
8032	lunghihmawhna	lung-hih-mawh-na	heart-be-sin-NMLZ
8033	lungduaina	lung-duai-na	heart-soft-NMLZ
8034	lungmuangin	lung-muang-in	heart-trust-ERG
8037	khuampeek	khuampeek	cubit
8038	khuakhal	khua-khal	town-famine
8039	khualzinna	khual-zin-na	sojourn-travel-NMLZ
8040	khuamte	khuam-te	cubit-PL
8041	khuamluzepna	khua-mlu-zep-na	town-head-bow-NMLZ
8042	khuapikulh	khuapi-kulh	city-wall
8045	thukim	thu-kim	word-keep
8046	thukimna	thu-kim-na	word-keep-NMLZ
8047	thukhennate	thu-khen-na-te	word-divide-NMLZ-PL
8048	thukimpih	thu-kim-pih	word-keep-APPL
8049	thukan	thu-kan	word-hold
8050	thukna	thu-k-na	word-NMLZ
8053	khawlin	khawl-in	rest-ERG
8054	khawng	khawng	about/approximately
8055	khawhlawhte	khawh-lawh-te	able-earn-PL
8056	khawh	khawh	can/able
8057	khawlsak	khawl-sak	rest-CAUS
8058	khawlna	khawl-na	rest-NMLZ
8061	khansau	khan-sau	generation-long
8062	khanglo	khang-lo	generation-NEG
8063	khangto	khang-to	generation-sit
8064	khanglai	khang-lai	generation-middle
8065	khanlawh	khan-lawh	generation-earn
8068	lo-a	lo-ah	field-LOC
8069	hici	hi-ci	this-say
8070	kal	kal	liver
8071	muhsa	muh-sa	see.II-PERF
8072	kipatna	ki-pat-na	REFL-begin-NMLZ
8075	hoihsak	hoih-sak	good-CAUS
8076	semsak	sem-sak	serve-CAUS
8077	vaksak	vak-sak	shine-CAUS
8078	koihsak	koih-sak	put-CAUS
8079	dingsak	ding-sak	stand-CAUS
8080	nuamsak	nuam-sak	pleasant-CAUS
8081	nesak	ne-sak	eat-CAUS
8082	hingsak	hing-sak	be.alive-CAUS
8083	thumsak	thum-sak	three-CAUS
8084	mindaisak	mindai-sak	shame-CAUS
8085	hingkiksak	hing-kik-sak	be.alive-ITER-CAUS
8086	honsak	hon-sak	flock-CAUS
8087	langsak	lang-sak	side-CAUS
8088	suksiatsak	suk-siat-sak	make-destroy-CAUS
8091	nga-in	ngai-in	listen.I-ERG
8092	baihsa-in	baihsa-in	already-ERG
8093	cingin	cing-in	faithful-ERG
8094	lua-in	lua-in	exceed-ERG
8095	kha-in	kha-in	spirit-ERG
8096	baihin	baih-in	already-ERG
8097	thuhilhin	thu-hilh-in	word-teach-ERG
8098	pangin	pang-in	plead-ERG
8101	paubaanna	pau-baan-na	speak-slander-NMLZ
8102	aisanna	ai-san-na	burn-flee-NMLZ
8103	sawmna	sawm-na	ten-NMLZ
8104	sanna	san-na	flee-NMLZ
8105	migitna	mi-git-na	person-hate-NMLZ
8106	hopihna	ho-pih-na	counsel-APPL-NMLZ
8107	dawna	dawn-na	receive-NMLZ
8108	kisuanna	ki-suan-na	REFL-follow-NMLZ
8109	suahna	suah-na	become-NMLZ
8110	cihtakna	ci-tak-na	say-true-NMLZ
8111	galdona	gal-do-na	enemy-conquer-NMLZ
8112	giatna	giat-na	hate-NMLZ
8113	salsuahna	sal-suah-na	servant-become-NMLZ
8114	ancilna	ancil-na	anoint-NMLZ
8115	vankoihna	van-koih-na	sky-put-NMLZ
8124	nazatte	na-zat-te	2SG-hear-PL
8125	nazat	na-zat	2SG-hear
8126	ulianpa	u-lian-pa	elder-great-M
8127	sin	sin	near
8128	sil	sil	flesh/body
8129	ning	ning	will/shall
8130	theitel	thei-tel	know.I-exact
8131	nisuh	ni-suh	day-count
8132	lai-at	lai-at	middle-LOC
8133	matengun	mateng-un	until-PL.IMP
8134	tuh	tuh	sow/plant
8135	gamlapi-ah	gamlapi-ah	wilderness-LOC
8136	mangbuhham	mangbuh-ham	barley-?
8137	kite	ki-te	REFL-PL
8138	thatang	that-ang	work-labor
8139	khauhtakin	khauh-tak-in	strong-true-ERG
8140	nawkin	nawk-in	again-INST
8141	sawp	sawp	wrap
8142	mudahte	muhdah-te	trouble-PL
8143	muhdahhuai	muhdah-huai	trouble-worthy
8144	piakik	piak-kik	give.to-ITER
8145	kongpi-ah	kongpi-ah	road.big-LOC
8146	piapa	pia-pa	give-M
8147	hihsa	hih-sa	be-PERF
8148	sia-in	sia-in	bad-ERG
8149	kaihkhop	kaih-khop	gather-together
8150	kawng	kawng	road/way
8151	nengniam	neng-niam	stranger-oppress
8152	singkha	sing-kha	wood-acacia
8153	khate	khat-te	one-PL
8154	kawlsing	kawl-sing	fry-wood
8155	paai	pa-ai	father-love
8156	ngeite	ngei-te	have.NMLZ-PL
8158	zahko	zah-ko	despise-curse
8159	mihau	mi-hau	person-rich
8160	thatlum	that-lum	kill-all
8161	milian	mi-lian	person-great
8162	mul	mul	hair
8163	tuunote	tuuno-te	lamb-PL
8166	paipihto	paipih-to	accompany-sit
8168	awmdal	awm-dal	exist-remain
8169	val	val	go.quickly
8170	buktual	buk-tual	hole-dig
8171	kawikawi-in	kawikawi-in	crooked-ERG
8172	muk	muk	kiss
8173	panmun	pan-mun	plead-place
8174	gennop	gen-nop	speak-soft
8175	gahte	gah-te	fruit-PL
8176	pahpah	pah~pah	father~REDUP
8177	pangah	pan-gah	plead-fall
8178	veilam	vei-lam	faint-direction
8179	inn-a	inn-ah	house-LOC
8180	sagihvei	sagih-vei	seven-times
8181	naih	na-ih	2SG-love
8182	lakik	la-kik	take-ITER
8183	unau	u-nau	elder-younger
8184	mipih	mi-pih	person-APPL
8185	nuh	nuh	mother
8186	tawntungun	tawntung-un	eternity-PL.IMP
8187	dangtak	dang-tak	other-true
8188	vengpa	veng-pa	guard-M
8189	gensawn	gen-sawn	speak-continue
8190	sepsa	sep-sa	work-PERF
8191	thuteng	thu-teng	word-tell
8192	pawlpih	pawl-pih	group-APPL
8193	miliante	mi-lian-te	person-great-PL
8194	mangbuhham	mangbuh-ham	barley-wheat
8195	kaikhawmin	kai-khawm-in	gather-together-ERG
8198	ihmut	ihmut	deep.sleep
8199	zagiat	za-giat	hundred-eight
8200	ngate	ngate	those/said
8201	tote	to-te	lord-PL
8202	bawnghon	bawng-hon	cattle-flock
8203	nungakte	nungak-te	girl-PL
8204	hoihpente	hoih-pen-te	good-SUPER-PL
8205	kahlei	kahlei	ladder
8206	letsongte	letsong-te	lentil-PL
8207	netum	ne-tum	eat-full
8208	muvanlai	mu-van-lai	see.I-sky-middle
8209	haite	hai-te	cup-PL
8210	kawnggak	kawng-gak	road-girdle
8211	gingte	ging-te	gong-PL
8212	kongpite	kongpi-te	road.big-PL
8213	tuikhang	tui-khang	water-carry
8214	hihlam	hih-lam	this-direction
8215	tuihualte	tuihual-te	flood-PL
8216	ihihna	i-hih-na	1PL.INCL-do-NMLZ
8217	kongcingte	kong-cing-te	road-faithful-PL
8220	kahto	kah-to	climb-up
8221	paubaang	pau-baang	speak-perfect
8222	sukha	su-kha	touch-place
8223	balkek	bal-kek	owe-rend
8224	balkekin	bal-kek-in	owe-rend-ERG
8225	dawnna	dawn-na	receive-NMLZ
8226	thuaknate	thuak-na-te	suffer-NMLZ-PL
8227	ang	a-ng	3SG-FUT
8228	leengpeite	leeng-pei-te	chariot-chief-PL
8229	kizepna	ki-zep-na	REFL-join-NMLZ
8230	khutme	khut-me	hand-span
8231	sukham	su-kham	touch-reach
8232	nitna	nit-na	day-NMLZ
8233	cithei	ci-thei	say-able
8234	theihtelna	theih-tel-na	know.II-help-NMLZ
8235	galkapmangte	galkap-mang-te	soldier-chief-PL
8236	simzawh	sim-zawh	count-finish
8237	nausuak	nau-suak	child-birth
8238	kuate	kua-te	who-PL
8239	piaktheih	piak-theih	give.to-able
8240	hoihsa	hoih-sa	good-early
8241	baang	baang	alike
8242	ciktui	cik-tui	one-water
8243	cianga	ci-ang-a	say-FUT-NOM
8244	neihsun	neih-sun	have.II-long
8245	cidam	ci-dam	say-well
8246	keeltal	keel-tal	heel-bare
8247	mangte	mang-te	chief-PL
8248	mitphial	mit-phial	eye-look.up
8249	bawlsiat	bawl-siat	make-destroy
8251	piakhia	piak-hia	give.to-away
8252	meivakte	meivak-te	torch-PL
8253	bullente	bullen-te	bull-PL
8254	anletui	an-le-tui	3PL-and-water
8255	omsa	om-sa	exist-early
8256	puapa	pua-pa	carry.back-father
8257	ngawh	ngawh	endure
8258	mittang	mit-tang	eye-force
8259	kithahna	ki-thah-na	REFL-kill-NMLZ
8260	paunak	pau-nak	speak-time
8261	gamtatnasate	gamtatna-sa-te	kingdom-early-PL
8262	vat	vat	go.quickly
8263	muhtheih	muh-theih	see.II-able
8264	kiphasakte	ki-phasa-te	REFL-bless-PL
8265	tuikuangpi	tui-kuang-pi	water-pool-big
8266	umlebeel	um-lebeel	believe-be.must
8269	lahna	lah-na	let.down-NMLZ
8270	honkhat	hon-khat	flock-one
8271	kigenna	ki-gen-na	REFL-explain-NMLZ
8272	sumgolh	sum-golh	money-desire
8273	mizawng	mi-zawng	person-poor
8274	sianthona	siangtho-na	holy-NMLZ
8275	bawk	bawk	bottle/cast
8276	sauvei	sau-vei	long-journey
8277	theikung	theih-kung	oil-tree
8278	pangsim	pang-sim	plead-count
8279	gamdai	gam-dai	land-overcome
8280	genthei	gen-thei	speak-able.NEG
8281	semkhawm	sem-khawm	serve-together
8282	tom	tom	dwell
8283	puakhia	puak-hia	send-away
8284	zal	zal	spread
8285	ip	ip	cover
8286	kuana	kua-na	who-NMLZ
8287	dingteng	ding-teng	stand-tell
8288	pahtak	pa-tak	father-true
8289	galkapmang	galkap-mang	soldier-chief
8290	nektheih	nek-theih	eat.II-able
8291	nawngkaisak	nawng-kai-sak	2SG-help-CAUS
8292	innsunga	inn-sung-a	house-inside-LOC
8293	cihtak	cih-tak	say.NOM-true
8294	maizumin	mai-zum-in	face-bow-ERG
8295	gamsa	gam-sa	land-meat
8296	deihhuai	deih-huai	want-plural
8297	kipiakna	ki-piak-na	REFL-give.to-NMLZ
8298	masa-a	masa-a	first-LOC
8299	veilamah	vei-lam-ah	faint-side-LOC
8300	bawnghonte	bawng-hon-te	cattle-flock-PL
8301	khop	khop	enough
8302	khauhual	khau-hual	cord-bracelet
8303	lopate	lo-pa-te	field-father-PL
8304	cikmah	cik-mah	one-self
8305	peemtate	peem-ta-te	peace-PFV-PL
8306	liamna	liam-na	pass-NMLZ
8307	paakte	paak-te	share-PL
8308	paitoh	pai-toh	go-accompany
8309	utthu-a	ut-thu-a	want-word-LOC
8310	umlebeelte	um-lebeel-te	believe-must-PL
8311	mei-am	mei-am	fire-Q
8312	ma-a	ma-a	that-LOC
8313	kikhawmte	ki-khawm-te	REFL-gather-PL
8314	tangtung	tang-tung	arrive-reach
8315	nidangin	ni-dang-in	day-other-ERG
8318	vaikhak	va-i-khak	go-?-command
8319	hin	hin	this.EMPH
8320	nipikal	ni-pi-kal	day-big-fold
8321	bawngte	bawng-te	cattle-PL
8322	banbanin	ban-ban-in	side-side-ERG
8323	cianga	ci-ang-a	say-FUT-LOC
8324	ukte	uk-te	tent-PL
8325	kawi	kawi	forth
8326	kawikawi	kawi-kawi	forth~forth
8327	khauhual	khau-hual	string-bracelet
8328	thugennate	thu-gen-na-te	word-speak-NMLZ-PL
8329	hunsung	hun-sung	time-inside
8330	thumu	thu-mu	word-?
8331	huaiham	huai-ham	dread-strong
8332	laikhak	lai-khak	letter-seal
8333	zanglei	zang-lei	use-buy
8334	zanglei-ah	zang-lei-ah	use-buy-LOC
8335	taina	ta-i-na	stay-?-NMLZ
8336	ngahkhawm	ngah-khawm	get-together
8337	thahatte	tha-hat-te	strength-hard-PL
8338	gihna	gihna	tremble
8339	nidanga	ni-dang-a	day-other-LOC
8340	nitaang	ni-taang	day-long
8341	inntual	inn-tual	house-floor
8342	paktatte	pak-tat-te	respect-?-PL
8343	khemsa-in	khem-sa-in	restrain-early-ERG
8344	peemtate	peem-ta-te	peace-?-PL
8345	vaihawmna	va-i-hawm-na	go-?-together-NMLZ
8348	kaikhawmin	ka-i-khawm-in	1SG-?-gather-ERG
8349	thumu	thu-mu	horn/trumpet
8350	kawmte	kawm-te	beam-PL
8351	zahtakbawl	zahtak-bawl	honor-do
8352	puansan	puan-san	cloth-wear
8353	uptheih	up-theih	elder.sibling-able
8354	puanbukte	puan-buk-te	cloth-cover-PL
8355	kawl	kawl	heifer
8356	cik	cik	fountain
8357	neh	neh	sojourn/come
8358	mudahin	mu-dah-in	see.I-hate-ERG
8360	encik	en-cik	look-fountain
8361	lupkhop	lup-khop	bow.down-enough
8362	paikikin	pai-kik-in	go-again-ERG
8363	tomno	tom-no	dwell-?
8364	milipin	mi-lip-in	person-crowd-ERG
8365	vanging	vang-ing	strength-?
8366	phawkna	phawk-na	remember-NMLZ
8367	tuamcip	tuam-cip	promise-cover
8369	lamna	lam-na	build-NMLZ
8372	le lamna	le lam-na	and dance-NMLZ
8373	taunate lamna	tauna-te lam-na	mourn-PL dance-NMLZ
8374	lamna le lasakna	lam-na le lasak-na	dance-NMLZ and sing-NMLZ
8376	bukkongah	buk-kong-ah	ambush-place-LOC
8377	khenthei	khen-thei	divide-able
8378	nuamsa-in	nuam-sa-in	want-early-ERG
8379	hawlkhiatna	hawl-khiat-na	drive-out-NMLZ
8380	kulhpite	kulh-pi-te	wall-big-PL
8381	langpangte	lang-pang-te	side-?-PL
8382	simgawp	sim-gawp	count-grasp
8383	kaikhia	ka-i-khia	1SG-?-exit
8384	thupizaw	thu-pi-zaw	word-big-more
8385	sumai	su-mai	money-face
8386	zongte	zong-te	search-PL
8387	khenuai-ah	khe-nuai-ah	leg-under-LOC
8388	nihveina	nih-vei-na	two-time-NMLZ
8389	thuakzawh	thuak-zawh	suffer-able
8390	naseppih	na-sep-pih	2SG-work-APPL
8391	thawhkikna	thawh-kik-na	rise-again-NMLZ
8392	kikal-a	ki-kal-a	REFL-between-LOC
8393	naihin	naih-in	near-ERG
8394	sakhat	sak-hat	shaft-hard
8395	peemtate	peem-ta-te	flat-stay-PL
8396	paktatte	pak-tat-te	share-?-PL
8398	kaih	kaih	pull/lead
8399	nawlah	nawl-ah	place-LOC
8402	ngaihbaang	ngaih-baang	think/love-alike
8403	suakkhia	suak-khia	become-exit
8404	keelno	keel-no	heel-?/young
8405	nupite	nupi-te	woman-PL
8406	hilhkhol	hilh-khol	teach-denounce
8407	khoi	khoi	nurse
8408	gimnate	gim-na-te	toil-NMLZ-PL
8409	hanna	han-na	follow-NMLZ
8410	kat	kat	catch/burn
8411	banto	ban-to	side-sit
8412	sawpin	sawp-in	body-ERG
8413	tuinak	tui-nak	water-time
8414	cithak	ci-thak	say-?
8415	khamul	kha-mul	spirit-shave
8416	samsiat	sam-siat	call-destroy
8417	kuangdai	kuang-dai	trough-?
8418	zatna	zat-na	hear.II-NMLZ
8419	lamlahna	lam-lah-na	way-drop-NMLZ
8420	ommawk	om-mawk	exist-?
8421	nulepa	nu-le-pa	mother-and-father
8424	tomno	tom-no	dwell-young
8426	suakta-in	suak-ta-in	become-stay-ERG
8427	vaan	vaan	heaven/sky
8428	khamtheihzu	kham-theih-zu	forbid-able-NEG
8430	genna-ah	gen-na-ah	speak-NMLZ-LOC
8431	bulpite	bul-pi-te	base-big-PL
8432	umcihin	um-cih-in	believe-say.NOM-ERG
8433	vanah	van-ah	heaven-LOC
8434	honpa	hon-pa	flock-father
8435	gentheih	gen-theih	speak-able
8436	puanung	pua-nung	carry.back-back
8439	suangmanphate	suang-man-pha-te	stone-price-good-PL
8440	halna	hal-na	terror-NMLZ
8441	mihaute	mi-hau-te	person-rich-PL
8442	etteh	et-teh	care-measure
8443	cinate	ci-na-te	say-NMLZ-PL
8444	puanpak	puan-pak	cloth-share
8445	khenkhia	khen-khia	divide-exit
8446	gambup	gam-bup	land-whole
8447	omlam	om-lam	exist-side
8448	puansilh	puan-silh	cloth-wrap
8449	zakua	za-kua	hundred-nine
8450	bawngla	bawng-la	cattle-?
8451	tutphah	tut-phah	sleep-saddle
8452	khuang	khuang	drum/tabret
8453	ompihna	om-pih-na	exist-APPL-NMLZ
8454	luite	lui-te	river-PL
8455	keek	keek	fire/lightning
8456	zankim	zan-kim	night-half
8457	sah	sah	witness/heap
8458	gukte	guk-te	almond-PL
8459	khuampeekte	khuam-peek-te	cubit-measure-PL
8460	nunglam	nung-lam	live-side
8461	puantungsilh	puan-tung-silh	cloth-head-wrap
8462	ngunte	ngun-te	silver-PL
8463	tukna	tuk-na	push-NMLZ
8464	siahuai	sia-huai	die-dread
8465	tuamkoih	tuam-koih	promise-put
8466	ngaihsutna-in	ngaihsut-na-in	think-NMLZ-ERG
8467	sehna	seh-na	slice-NMLZ
8468	pawlpawlin	pawl-pawl-in	group~group-ERG
8469	pakan	pa-kan	father-?
8470	dingkhia-in	ding-khia-in	stand-exit-ERG
8471	teembawte	teem-baw-te	?-?-PL
8472	kinusiate	ki-nusia-te	REFL-abandon-PL
8474	innte-ah	inn-te-ah	house-PL-LOC
8475	lutna-ah	lut-na-ah	enter-NMLZ-LOC
8476	lui-ah	lui-ah	river-LOC
8478	kizepnate	ki-zep-na-te	REFL-join-NMLZ-PL
8479	naute	nau-te	child-PL
8480	nem	nem	soft
8481	banin	ban-in	side-ERG
8484	laksakin	lak-sak-in	take-CAUS-ERG
8485	nuaisiah	nuai-siah	under-subdue
8486	galsimna	gal-sim-na	enemy-count-NMLZ
8487	paaikhia	paa-i-khia	father-?-exit
8488	awn	awn	void
8489	nungdelh	nung-delh	live-hide
8490	simtham	sim-tham	count-molten
8491	omkha	om-kha	exist-?
8492	gamtatsia	gamtat-sia	kingdom-bad
8493	balnen	bal-nen	owe-?
8494	theigah	thei-gah	know.I-attach
8495	vanmanpha	van-manpha	go.and-precious
8496	satgawp	sat-gawp	strike-grasp
8497	thangpaihna	thang-paih-na	rise-pour-NMLZ
8498	tacilte	ta-cil-te	stay-first-PL
8499	thumnate	thum-na-te	three-NMLZ-PL
8500	tuiciin	tui-ciin	water-?
8501	nupa	nu-pa	female-male
8502	naupaii	nau-paii	child-?
8503	midik	mi-dik	person-righteous
8504	hukna	huk-na	cover-NMLZ
8505	tuucingte	tuucing-te	shepherd-PL
8507	nuhin	nu-hin	mother-this
8508	kikhumna	ki-khum-na	REFL-cover-NMLZ
8509	ngawngah	ngawng-ah	neck-LOC
8510	tawite	tawi-te	short-PL
8511	gunte	gun-te	river-PL
8512	kilamdanna	ki-lam-dan-na	REFL-way-manner-NMLZ
8513	denna	den-na	judge-NMLZ
8515	gawina	gawi-na	burn-NMLZ
8516	ui	ui	dog
8517	dingto	ding-to	stand-sit
8518	dangtakin	dang-tak-in	other-true-ERG
8519	sinso	sinso	be.angry
8520	puakhia-in	puak-hia-in	send-away-ERG
8522	zaw-in	zaw-in	able-ERG
8523	siansuah	sian-suah	holy-redeem
8524	paihkhiat	paih-khiat	go-depart
8525	leengguite	leeng-gui-te	chariot-wheel-PL
8526	hatzaw	hat-zaw	strong-more
8527	tawmna	tawm-na	short-NMLZ
8528	galhiamte	gal-hiam-te	enemy-?-PL
8529	ankung	an-kung	3PL-tree
8530	hazatna	ha-zat-na	hot-?-NMLZ
8531	lunggim	lung-gim	heart-round
8532	ma-un	ma-un	that-?
8533	kulhkongpite	kulh-kong-pi-te	wall-road-big-PL
8534	khathei	kha-thei	one-able
8535	tauna	tau-na	store-NMLZ
8536	kahto-in	ka-hto-in	1SG-ascend-ERG
8537	sawmsim	sawm-sim	ten-count
8538	mawkmawkte	mawk-mawk-te	empty~empty-PL
8539	galvilna	gal-vil-na	enemy-encircle-NMLZ
8540	ngaihsutsa	ngaihsut-sa	think-PAST
8541	koihnate	koih-na-te	put-NMLZ-PL
8542	lianpipi	lian-pi-pi	big-big-big
8543	kulhte	kulh-te	wall-PL
8544	uksawn	uk-sawn	rule-throne
8545	pakta	pak-ta	share-stay
8546	kidenna	ki-den-na	REFL-judge-NMLZ
8547	vanpi	van-pi	heaven-big
8548	hithei	hi-thei	be-able
8549	sikkhau	sik-khau	repent-?
8550	palikte	pa-lik-te	father-?-PL
8553	husanna	husa-nna	flood-NMLZ
8554	dawnte	dawn-te	receive-PL
8555	ciing	ciing	barren
8556	tengkhawm	teng-khawm	dwell-together
8557	tuikuang	tui-kuang	water-trough
8558	nihvei	nih-vei	two-time
8559	leengkhia	leeng-khia	chariot-exit
8560	valhtum	valh-tum	go.and-swallow
8561	hehpihhuai	hehpih-huai	angry-dread
8562	gentel	gen-tel	speak-help
8563	zatui	za-tui	hear.I-water
8564	tamna	tam-na	many-NMLZ
8565	laktel	lak-tel	take-help
8566	kualte	kual-te	side-PL
8567	sihlawh	sih-lawh	die-unclean
8568	dialkhai	dial-khai	call-pitch
8569	kidalna	ki-dal-na	REFL-hinder-NMLZ
8570	galhangte	gal-hang-te	enemy-battle-PL
8571	kipahna	ki-pah-na	REFL-joy-NMLZ
8572	kihihsakna	ki-hih-sak-na	REFL-do-CAUS-NMLZ
8573	mualah	mual-ah	hill-LOC
8575	nat	nat	sick
8576	muat	muat	see.I.CONT
8577	mut	mut	see.I.SHORT
8578	nawl	nawl	place
8579	uite	ui-te	dog-PL
8580	cikmahin	cik-mah-in	one-self-ERG
8582	hingin	hing-in	live-ERG
8583	gensia-in	gen-sia-in	speak-bad-ERG
8584	hilhkholhna	hilh-kholh-na	teach-INTENS-NMLZ
8585	kamsung	kam-sung	mouth-inside
8586	kamciamna	kam-ciam-na	mouth-promise-NMLZ
8587	siksanin	sik-san-in	repent-?-ERG
8588	sangzaw	sang-zaw	high-more
8589	genthuah	gen-thuah	speak-?
8590	khuate-ah	khua-te-ah	town-PL-LOC
8591	thakte	thak-te	new-PL
8592	innkhum	inn-khum	house-cover
8593	bawlnate	bawl-na-te	make-NMLZ-PL
8594	otna	ot-na	keep-NMLZ
8595	awngin	awng-in	void-ERG
8596	luh	luh	head/enter
8597	muangin	muang-in	trust-ERG
8598	khebaite	kheba-i-te	?-?-PL
8599	daltuahte	dal-tuah-te	hinder-meet-PL
8600	omtheih	om-theih	exist-able
8601	siazaw	sia-zaw	bad-more
8602	theihtheih	theih-theih	know.II~know.II
8605	cil-in	cil-in	begin-ERG
8606	migi	mi-gi	person-evil
8607	paii	paii	sorrow
8608	piangkhia	piang-khia	be.born-exit
8609	thunget	thu-nget	word-request
8610	khiasuk	khia-suk	exit-make.become
8611	lungngaingai	lung-ngai-ngai	heart-think~think
8612	matsa	mat-sa	grasp-meat
8613	bawngpi	bawng-pi	cattle-big
8614	theihkholh	theih-kholh	know.II-INTENS
8615	lunghihmawh	lung-hih-mawh	heart-do-sin
8616	kimuhna	ki-muh-na	REFL-see.II-NMLZ
8617	numeino	numei-no	woman-young
8618	khuhcip	khuh-cip	cover-trap
8619	theihtel	theih-tel	know.II-help
8620	khumcip	khum-cip	cover-push
8621	satnen	sat-nen	strike-?
8622	thumang	thu-mang	word-chief
8623	kizopna	ki-zop-na	REFL-join-NMLZ
8624	neikhawm	nei-khawm	have-together
8625	maimangsak	mai-mang-sak	face-chief-CAUS
8626	diakdiakin	diak-diak-in	different~different-ERG
8627	pahin	pa-hin	father-this
