item_type	item_id	verse_id	tedim_text	segmented	glossed	kjv_text	example_quality	word_count	sense_id	usage_type	function_match
lemma	sem	01018003	“Ka tote aw, nong hehpihna-un na sempa hong kheng kei un. Na nasempa' kiang hong tung khin na hih khit buangun na thahat kik nadingun an tawmkhat ka va lak kikal sungin tui tawmkhat lasakin na khe uh sil unla, sing nuai-ah khawl un; tua khit ciangin paisuak un,” a ci hi. Tua ahih ciangin amaute in, “Na cih bangin hong hih in,” a ci uh hi.	sem-pa	serve-father	and said, My Lord, if now I have found favour in thy sight, pass not away, I pray thee, from thy servant:	additional	67	sem.1	lexical	1
lemma	khuavak	01044003	Zingsang khuavak phetin a late uh tawh mite kisawlkhia hi.	khuavak	light	As soon as the morning was light, the men were sent away, they and their asses.	shortest	10	khuavak.1	lexical	1
lemma	khuavak	01001003	Pasian in, “Khuavak om hen,” ci hi; tua ciangin khuavak om pah hi.	Khuavak	light	And God said, Let there be light: and there was light.	transparent	13	khuavak.1	lexical	1
lemma	khuavak	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	khuavak	light	And God saw the light, that it was good: and God divided the light from the darkness.	additional	17	khuavak.1	lexical	1
lemma	khuavak	01001005	Pasian in khuavak pen “Sun” ci a, khuamial pen “Zan” ci hi. Nitak hong bei-in, zingsang hong tung a, ni khat ni ahi hi.	khuavak	light	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.	additional	24	khuavak.1	lexical	1
lemma	khuavak	01001014	Pasian in, “Sun le zan a khen dingin vantungah khuavakte om hen; tuate pen pawi hun le khuahun, ni le kumte khen nading hi hen la,	khuavak-te	light-PL	And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years:	additional	26	khuavak.1	lexical	1
lemma	om	01002025	Mipa le a zi a guaktangin om uh a, maizum lo uh hi.	om	exist	And they were both naked, the man and his wife, and were not ashamed.	shortest	13	om.1	lexical	1
lemma	om	01001003	Pasian in, “Khuavak om hen,” ci hi; tua ciangin khuavak om pah hi.	om	exist	And God said, Let there be light: and there was light.	transparent	13	om.1	lexical	1
lemma	om	01001006	Pasian in, “Tuite' laizangah van kuumpi om hen la, tua van kuumpi in tui le tui kikhensak hen,” ci hi.	om	exist	And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters.	additional	20	om.1	lexical	1
lemma	om	01001007	Pasian in van kuumpi bawl a, van kuumpi tunga om tuite le van kuumpi nuai-a om tuite a khen hi. Tua mah bangin a piang pah hi.	om	exist	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	additional	27	om.1	lexical	1
lemma	om	01001009	Pasian in, “Vantungte nuai-a om tuite mun khatah kikhawm hen la, lei keu kidawk hen,” ci hi. Tua mah bangin a piang pah hi.	om	exist	And God said, Let the waters under the heaven be gathered together unto one place, and let the dry land appear: and it was so.	additional	24	om.1	lexical	1
lemma	ci	01001003	Pasian in, “Khuavak om hen,” ci hi; tua ciangin khuavak om pah hi.	ci	say	And God said, Let there be light: and there was light.	shortest	13	ci.1	lexical	1
lemma	ci	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	ci-in	say-QUOT	And God saw the light, that it was good: and God divided the light from the darkness.	transparent	17	ci.1	lexical	1
lemma	ci	01001005	Pasian in khuavak pen “Sun” ci a, khuamial pen “Zan” ci hi. Nitak hong bei-in, zingsang hong tung a, ni khat ni ahi hi.	ci	say	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.	additional	24	ci.1	lexical	1
lemma	ci	01001006	Pasian in, “Tuite' laizangah van kuumpi om hen la, tua van kuumpi in tui le tui kikhensak hen,” ci hi.	ci	say	And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters.	additional	20	ci.1	lexical	1
lemma	ci	01001008	Pasian in van kuumpi pen “Vantung” ci hi. Nitak hong bei-in zingsang hong tung a, ni nih ni ahi hi.	ci	say	And God called the firmament Heaven. And the evening and the morning were the second day.	additional	20	ci.1	lexical	1
lemma	ciang	01001003	Pasian in, “Khuavak om hen,” ci hi; tua ciangin khuavak om pah hi.	ciang-in	then-ERG	And God said, Let there be light: and there was light.	shortest	13	ciang.1	lexical	1
lemma	ciang	01002001	Tua ahih ciangin vantung, leitung, le a sunga omte khempeuh kiman khin hi.	ciang-in	then-ERG	Thus the heavens and the earth were finished, and all the host of them.	transparent	13	ciang.1	lexical	1
lemma	ciang	01001021	Tua ahih ciangin Pasian in tuipi ganhing golpite le amau nam ciatin tuipi sungah tampi a pha, nuntakna a nei a gamtang thei ganhing namkim le kha a nei vasa khempeuh amau nam ciatin a piangsak hi. Pasian in tua pen hoih hi, ci-in a mu hi.	ciang-in	then-ERG	And God created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that it was good.	additional	47	ciang.1	lexical	1
lemma	ciang	01001026	Tua ciangin Pasian in, “Eima lim, eimah hong sunin mihing bawl ni. Tuipi ngasate tung, huihlak vasate tung, ganhingte tung, le leitung a a bokvakte khempeuh tungah ukna neisak ni,” a ci hi.	ciang-in	then-ERG	And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.	additional	33	ciang.1	lexical	1
lemma	ciang	01001027	Tua ahih ciangin Pasian in ama lim bangin mihing piangsakin, Pasian' lim bangin amah a piangsak hi. Amah in pasal le numei a piangsak hi.	ciang-in	then-ERG	So God created man in his own image, in the image of God created he him; male and female created he them.	additional	25	ciang.1	lexical	1
lemma	pah	01001003	Pasian in, “Khuavak om hen,” ci hi; tua ciangin khuavak om pah hi.	pah	do.so	And God said, Let there be light: and there was light.	shortest	13	pah.1	unresolved	1
lemma	pah	01001015	leitung khua a vaksak dingin vantungah khuavak hi uh hen,” ci hi. Tua mah bangin a piang pah hi.	pah	do.so	and let them be for lights in the firmament of the heaven to give light upon the earth: and it was so.	transparent	19	pah.1	unresolved	1
lemma	pah	01001007	Pasian in van kuumpi bawl a, van kuumpi tunga om tuite le van kuumpi nuai-a om tuite a khen hi. Tua mah bangin a piang pah hi.	pah	do.so	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	additional	27	pah.1	unresolved	1
lemma	pah	01001009	Pasian in, “Vantungte nuai-a om tuite mun khatah kikhawm hen la, lei keu kidawk hen,” ci hi. Tua mah bangin a piang pah hi.	pah	do.so	And God said, Let the waters under the heaven be gathered together unto one place, and let the dry land appear: and it was so.	additional	24	pah.1	unresolved	1
lemma	pah	01001011	Pasian in, “Leitung in kung tuamtuamte piangsak hen la, tang a nei kungnote, a gah sungah tang a om singgah kungte, amau' nam ciatin leitungah piangsak hen,” ci hi. Tua mah bangin a piang pah hi.	pah	do.so	And God said, Let the earth bring forth grass, the herb yielding seed, and the fruit tree yielding fruit after his kind, whose seed is in itself, upon the earth: and it was so.	additional	36	pah.1	unresolved	1
lemma	hoih	01002012	Tua gam a khamte hoih hi. Tua munah bedolak singnai le onik suang om hi.	hoih	good	and the gold of that land is good: there is bdellium and the onyx stone.	shortest	15	hoih.1	lexical	1
lemma	hoih	01012014	Egypt gam sungah Abram a tun ciangin Egypt mite in tua nupi a mel hoihsa mahmah uh hi.	hoih-sa	good-early	And it came to pass, that, when Abram was come into Egypt, the Egyptians beheld the woman that she was very fair.	transparent	18	hoih.1	lexical	1
lemma	hoih	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	hoih	good	And God saw the light, that it was good: and God divided the light from the darkness.	additional	17	hoih.1	lexical	1
lemma	hoih	01001010	Pasian in lei keu pen “Leitung” ci a, a kikaikhawm tuite pen “Tuipi” ci hi. Pasian in tua pen hoih hi, ci-in a mu hi.	hoih	good	And God called the dry land Earth; and the gathering together of the waters called he Seas: and God saw that it was good.	additional	25	hoih.1	lexical	1
lemma	hoih	01001012	Leitung in kung tuamtuamte piangkhiasak a, kungnote in amau' nam ciatin tang piangsakin, singkung in a sungah tang a om gahte piangsakin, amau' nam ciatciatin piangsak hi. Pasian in tua pen hoih hi, ci-in a mu hi.	hoih	good	And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.	additional	37	hoih.1	lexical	1
lemma	mu	01006008	Ahih hangin Noah in Topa' maipha mu hi.	mu	see.I	But Noah found grace in the eyes of the LORD .	shortest	8	mu.1	lexical	1
lemma	mu	01009014	Vantungah meii kong kaisak ciangin meii sungah sakhituihup a kimuh leh,	ki-muh	REFL-see.II	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud:	transparent	11	mu.1	lexical	1
lemma	mu	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	mu	see.I	And God saw the light, that it was good: and God divided the light from the darkness.	additional	17	mu.1	lexical	1
lemma	mu	01001010	Pasian in lei keu pen “Leitung” ci a, a kikaikhawm tuite pen “Tuipi” ci hi. Pasian in tua pen hoih hi, ci-in a mu hi.	mu	see.I	And God called the dry land Earth; and the gathering together of the waters called he Seas: and God saw that it was good.	additional	25	mu.1	lexical	1
lemma	mu	01001012	Leitung in kung tuamtuamte piangkhiasak a, kungnote in amau' nam ciatin tang piangsakin, singkung in a sungah tang a om gahte piangsakin, amau' nam ciatciatin piangsak hi. Pasian in tua pen hoih hi, ci-in a mu hi.	mu	see.I	And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.	additional	37	mu.1	lexical	1
lemma	khuamial	14006001	Tua ciangin Solomon in, “Khuamial sahpi sungah ten ding a teel Topa aw,	khuamial	darkness	Then said Solomon, The LORD hath said that he would dwell in the thick darkness.	shortest	13	khuamial.1	lexical	1
lemma	khuamial	10022029	Topa aw, nang pen keima meivak na hi hi. Ka Pasian in ka khuamial vaksak hi.	khuamial	darkness	For thou art my lamp, O LORD : And the LORD will lighten my darkness.	transparent	16	khuamial.1	lexical	1
lemma	khuamial	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	khuamial	darkness	And God saw the light, that it was good: and God divided the light from the darkness.	additional	17	khuamial.1	lexical	1
lemma	khuamial	01001005	Pasian in khuavak pen “Sun” ci a, khuamial pen “Zan” ci hi. Nitak hong bei-in, zingsang hong tung a, ni khat ni ahi hi.	khuamial	darkness	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.	additional	24	khuamial.1	lexical	1
lemma	khuamial	01001016	Pasian in khuavak lian nih bawl a, khuavak lianzaw pen sun a uk ding, khuavak neuzaw pen zan a uk dingin bawl a, amah in aksite zong a bawl hi. Leitungah khua a vaksak ding, sun le zan a uk ding, khuamial panin khuavak a khenkhia dingin Pasian in vantungah tuate a koih hi. Pasian in tua pen hoih hi, ci-in a mu hi.	khuamial	darkness	And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.	additional	64	khuamial.1	lexical	1
lemma	khen	01001004	Pasian in tua khuavak hoih hi, ci-in a mu hi. Pasian in khuamial panin khuavak khenkhia hi.	khen-khia	divide-exit	And God saw the light, that it was good: and God divided the light from the darkness.	shortest	17	khen.1	unresolved	1
lemma	khen	01001006	Pasian in, “Tuite' laizangah van kuumpi om hen la, tua van kuumpi in tui le tui kikhensak hen,” ci hi.	ki-khen-sak	REFL-divide-CAUS	And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters.	transparent	20	khen.1	unresolved	1
lemma	khen	01001007	Pasian in van kuumpi bawl a, van kuumpi tunga om tuite le van kuumpi nuai-a om tuite a khen hi. Tua mah bangin a piang pah hi.	khen	divide	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	additional	27	khen.1	unresolved	1
lemma	khen	01001014	Pasian in, “Sun le zan a khen dingin vantungah khuavakte om hen; tuate pen pawi hun le khuahun, ni le kumte khen nading hi hen la,	khen	divide	And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years:	additional	26	khen.1	unresolved	1
lemma	khen	01001016	Pasian in khuavak lian nih bawl a, khuavak lianzaw pen sun a uk ding, khuavak neuzaw pen zan a uk dingin bawl a, amah in aksite zong a bawl hi. Leitungah khua a vaksak ding, sun le zan a uk ding, khuamial panin khuavak a khenkhia dingin Pasian in vantungah tuate a koih hi. Pasian in tua pen hoih hi, ci-in a mu hi.	khen-khia	divide-exit	And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.	additional	64	khen.1	unresolved	1
lemma	Pen	01002013	A nihna gun min Gihon hi a, Kush gam kimkotah a luang pen ahi hi.	pen	TOP	And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.	shortest	15	Pen.1	grammatical	1
lemma	Pen	01002011	A masa pen gun a min Pishon hi a, kham a omna, Havilah gambup kimkotah a luang pen ahi hi.	pen	TOP	The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;	transparent	20	Pen.1	grammatical	1
lemma	Pen	01001005	Pasian in khuavak pen “Sun” ci a, khuamial pen “Zan” ci hi. Nitak hong bei-in, zingsang hong tung a, ni khat ni ahi hi.	pen	TOP	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.	additional	24	Pen.1	grammatical	1
lemma	Pen	01001008	Pasian in van kuumpi pen “Vantung” ci hi. Nitak hong bei-in zingsang hong tung a, ni nih ni ahi hi.	pen	TOP	And God called the firmament Heaven. And the evening and the morning were the second day.	additional	20	Pen.1	grammatical	1
