# language_name:	Lautu Chin
# closest ISO 639-3:	clt
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lautu Chin
# URL:	https://www.bible.com/bible/2640
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
47012003	Capa a pangpa tama a cuo, cuo vama pachang va ang, Khazing na a pachang i tapapaa ca
47012004	Paradais luo calang yite cawsaapa ri riypa hne cawsaapa chang riypata pahya lipa bie kha a thyi.
47012005	Capapaa cuo cata i pale aa, cuorasala i thaadyana kawlie ta li pata ca kama kaw ca a pale'a va ang.
47012006	I pale khing pata a cuo kiezawma a ngaapa ta ca cuo'a va ang, tahematapakieca a hmisipa dyi kha i ri'a nakawta a cuo. Cuorasala pakhakha ta ina hmungnapa hne kama'a taata a thyipa laata a suo vie ta ina hmung li riypata a pale'a va ang.
47012007	Cacuonakawta a hlyi vie ta i hmungpa biephu nakawta i pale tuv li riypata Setaa pathliepa haata re a hriepa a ahling suokha kha i pangpa chunglie hing ina pi.
47012008	Hing hmang hingta ina thuse riypata Abyipa'a lie kha yi thung te paa i kie.
47012009	Cuorasala, Abyipa ta, “I vihnyina hing na cuota aa desa, cahrana ca thaadyana liena a tling,” ina ta. Cacuonakawta, Khrih cahrana ca kama'a lie a aw riypata i thaadyana lie kha khuo vie ta i palung tluo te i pale.
47012010	Cacuonakawta, thaadyana, esena, ruvnaana, hrisaathieruena, hne vuochina zaw kha palungtlingsa pata Khrih cuota i ang; tahematapakieca i thaadya ning khana i cahra ningta a cuo.
47012011	I ngaa ciemuo! Niema na naa pangaa ungciy. Hmisi ta kieca niema na naa pathuosa riypata a cuo ungciy. Tahematapakieca kama hing khaahmuo i cuo li raalaa pata lucuotuv a suocepa tie laa hingta a ne vie changchiy va ang.
47012012	Lucuotuv hmisi cuona ca palungpasiyna, pamangsana hne kharuehaa hmang tuena ta niema hrawlie paluo sa pata a cuo tli.
47012013	Hmangriy ta icaa tue lipa yi ri li pata Khrihsaabuv hrangpa tie laata khaapalie khama a chie vie ta ica tue yi? Hingpa i paana hing ca naa ngiethe tie ung!
47012014	A yithungna niema'a luo a vaw riypata a ting cie pata i aw tli. Nama cuota hmangriy cuo'a va ang, tahematapakieca nama hnyipa sue cuo li pata niema na icaa hu yi. Saata zaw ta nungpaa cuota sue pacung riypa cuo li pata, nungpaa tuv ta saata zaw cuota sue pacung riypata a cuo.
47012015	Niema cuota i hnyipa kha palung tluoce pata a hmuopa ca kama cuo ang te, i pangpa zaw niema cuota hmuopa i cuo aa. Niema kha ica due vie thluopa yi tama kama kha na due uo li pata nama aw aa?
47012016	Nama cuota hmangriy cuo va ang tapata rue'a ungpuv. Cadyiseca niema ta a zyatepa, cawsaa a dungpa ina ta ungciy.
47012017	Niema'a luo i vya pathliepa pakhakha'a taakhata a thungna i huvpa aw kanaa?
47012018	Titas kha niema'a luo tlaw riypata chang ang te, zangtuv uvnu pakha kha ama hne i vya pathlie. Titas zaw niema'a taata athungna a lapa aw vyi cuo vama? Kiema ca aa lupa pathiypalung tana aa lupa re kha ma hrie pakhaw cuo vama?
47012019	Nama hmiekungliena kiema hne kiema a paduona bie ama ri tapata malie rue pari kanaa ungciy? Zingsuv ming tana Khazing hmiekunglie bie ma ri. Duepa zaw, ma tuepa bangkhuo hing niema sathawna riypatana a cuo.
47012020	Niema'a luo i vya chiy tiyta, hinghaahingta cuo yi sala ica tapa haayita nama cuo li sue riypa hne kama zaw hinghaahingta cuose nama tapa haata i cuo li sue riypa kha i thlaa a zang. A hru a ina, hietliena, hihaana, kiema kaw dyi a pacuona, kawchie rina, caw-yina, hruotlena, a luopuv li pata hringna tapa tie nama hrawlie a aw sue riypa zaw i thlaa a zang.
47012021	Niema'a luo i vya chiy pakhaa tiyta, Khazing ta nama hmiekunglie nangzaa pata ina pa-aw sa sue aa tapa kha i thlaa a zang. Cawsaa hluvpuv ta hringpyalyipa hne aparuvsuena ama za tuepa kha a ngiepachiy li pata ama awna kawlieta ngiechisa pata i caa riypa kha i thlaa a zang.
47013001	Atalie hne hingta ca niema'a luo ica vya tlawpa yi hing a yi thungna ta a cuo. “Sue a phawna suokhakha ca pachangkhyituv pahning a cuo li kie pathung a aw kiena pacu sa pata a cuo aa.”
47013002	Niema'a luo a yihningnapa i vaw ning kha suena zaa tuepa tie hne a hrangpa tie kyihuo khata, i vya chiy pakhaa pata a cuo kieca ca diy'a va tli yi ang hing i ta pahaa yi khata, ata luohlaa luo i aw ning hingta a raaringna i pi yi.
47013003	Khrih na kama'a taata bie a ri tapa kha a cuo hmisi ma tapata nama pachang khing. Khrih hing niema'a lie re a hrie tiyta a thaa dya vyi, a cahra.
47013004	Tahematapakieca ama ca thaadyasa pata vieluo cunglie ama thie, cuorasala ata hing ca Khazing cahrana hneta a hring. Kiema zaw ama haata ma thaa a dya, cuorasala niema'a lie re ma hrie tiyta Khazing cahrana thueta ama hne ma hring aa.
47013005	Niema hne niema kha zangna chunglie ma aw ma tapata a mangpasie tie ung. A pacie pachiy tie ung. Zingsuv Khrih nama chunglie a awpa kha a pasie va ung cama? Namaa pasie li kieca namaa mangpasiena lie tling va ungciy!
47013006	Ma tlingpa kha nama hmung aa tapata i nguopuo.
47013007	Tuesuena nama hnyi li riypata Khazing'a luo thlaa maca chuopa yi. Kiema ca a mangpasiena lie ma tling tana ta cuo li pata, a tling lipa ma lu zaw ta niema ca aa hmuopa kha nama tue riypata a cuo.
47013008	Tahematapakieca biehmisipa ca maa daakhyi ta li pata ca a du taca a du khu va puv.
47013009	Kiema ma thaa a dya zaw ta niema nama cahra kieca ma palung a tluo. Cacuonakawta cawsaa tluotlingpa nama cuo khu riypata kiema zaw thlaa ma chuo.
47013010	Cacuonakawta luohlaa taata hingpa caa hing i vya cape pata a cuo, tahematapakieca niema parana cuo li pata sathawna riypata Abyipa ina pipa nawhnyina hing niema'a luo i vaw thueta khuosa ta i hmuo sue lina riypatana a cuo.
47013011	A hnangcawce ta, uvnu hne sieta zaw, nama tluopa ta za aw mya ung! Nama hringzya zaa pare ungla paa ica kiepa yi hing naathlie tie ung. Nama palung a lu sala diena hne aw tie ung. Cata a cuo kieca duena hne diena Khazing ca niema'a lie a aw aa.
47013012	Pakha hne pakha kha a pathepa a pahnuona ta bie a chang tie ung. Mingpathepa tie bangkhuo na bie a caa chang yi.
47013013	Abyipa Zingsuv Khrih vihnyina, Khazing duena, hne Thlaapa Pathe a viesaana ca nama bangkhuo cunglie aw mangsue.
48001001	Cawsaa ta ina chang nakaw yi hne cawsaa nawhnyina ta cuo li pata, Zingsuv Khrih hne ama kha thiyna taata a pathu pakhaapa ma Paa Khazing ta changpa lucuotuv kama Paul hne
48001002	kama hne a awpa Khazing chungkhue uvnu zaw ta Galati khrihsaabuv tie kha caa maca paphya yi.
48001003	Abyipa Zingsuv Khrih hne ma Paa Khazing'a taata vihnyina hne diena ca nama cunglie aw mangsue.
48001004	Ata chuo, chuochiepa chung taahingta kiema kha hya pazang sa riypata, ma Paa Khazing khingna haata, Khrih ca ma suena cuo khata aa pi.
48001005	Rungnaana ca ama'a lie chuozaa ta aw mangsue. Amen.
48001006	Khrih vihnyina chung luo caa kupa yi kha a catlisa pata thuse ung cate thuophaabie hrangpa luo namaa palipa ca i nang na ina pa uo ungciy.
48001007	Thuophaabie hrangpa a aw nakawta i ripa cuo li pata, nama palung caa paluoluetuv hne Khrih thuophaabie kha thle a nangpa chekha ama aw nakawta ica tapa yi ta a cuo.
48001008	Cuorasala, kiema ma cuozaw, vuoruo taata a zuvpa avuoming ama cuo zaw tahmuo, kiema ma phupa thuophaabie hne aa lu lipa thuophaabie kha niema'a lie ama phu kieca, chiesa pata cuo mangyisue!
48001009	Ma ri ciepa haakhata, ata hing i ripakhaa, nama cuhluo ciepa thuophaabie hne aa lu lipa thuophaabie a phutuv pakhakha a aw kieca, chiesa pata cuo mangsue!
48001010	Kama hing cawsaa hmiephaa hmung riypa ma i zue, Khazing hmiephaa ma? A cuo li kie cawsaa palung patluo riypa a zue kanaa ang? Ata tepa hingtana cawsaa palung patluo kha i zue tapa kieca, Khrih sii ca cuo khu'a va ang.
48001011	Uvnu hne sieta zaw, kama i phupa thuophaabie hing cawsaa'a taata cuo vyi tapa kha ica pachang sa khing yi.
48001012	Tahematapakieca, hingpa thuophaabie hing cawsaa'a taata i hmungpa cuo li pata cawsaa ta ina changpa yi zaw cuo vyi. Cuorasala Zingsuv Khrih ta a phupa bie thueta i hmungpa tana a cuo.
48001013	Judah phung chunglie i za hringzya kha ina pachangpasie ungciy. Khazing khrihsaabuv kha khuopuv ta za hrisaathierue ang te para riypata i zaa zue.
48001014	I phangbuo khuvhyi hrawlie ta Judah phung luo zaa pi vie ang te, ma mingchingmingvuo tie phungluo kha karuo awsa pata i zaa daakhyi.
48001015	Cuorasala i puv hluo baataata naa tlaw te a vihnyina ta naa upa Khazing ta,
48001016	a Saacapaa thuophaapa kha Jentail ming'a luo i phu riypata, a Saacapaa kha kama'a luo palung tluosa pata a za paluo sa tiyta, ahunghmuo ruena ca hie vayi ang.
48001017	Kama hluo ta lucuotuv zaa cuo tlipa tie a taw riypa zaw ta Jerusalem luo khaw va ang. Cuorasala Arabia ruo luo kha a catli pata si ang te, cakhutaa cata Damaskas luo i za kaa.
48001018	Kung thung khu taata Piter parie riypata Jerusalem luo khaw ang te ama'a lie ning hraa hlyipangaa i aw.
48001019	Abyipa nuta Jeim ri li pata lucuotuv hrangpa ahunghmuo a taw vayi ang.
48001020	Hinghaahingta i vya capepa hing Khazing hmielie hang va ang.
48001021	Cakhutaacata, Siria hne Silisia pe luo kha si ang te,
48001022	capa tepa cata Judea pe lie a awpa khrihsaabuv tie ta na pachang valie yi.
48001023	“Kiema malie zaa hrisaathierue tuvpa khana para a zaa zuepa zangna kaw kha a phu nguoluo,” tapa dyi kha za thyi yite,
48001024	kama kawlie kha Khazing ama pathuosa.
48002001	Kung hraa hlyipaliy khu taata Jerusalem luo kha Barnabas hneta khaw pakhaa pate, Titas kha i chiyle.
48002002	Biephu a aw nakawta i khaw pata a cuo. I hrie nguoluopa hne i za hriepa zaw bangkhuo kha a cakhawpa cuovyi tapa ama pasie na riypa ta, Jentail ming hrawlie i za phupa thuophaabie kaw kha ama uvthyi zaw hne pangpa ta maa tawna lie i chang yi.
48002003	Kama hne a awpa Titas khahmuo Krik ming a cuo raalaa pata vangdaw a te riypata hripuo va ang.
48002004	Zangtuv pakhipa chekha ca Khrih Zingsuv zangna thueta ma hnyipa hyazangna kawlie kha sii ta malie amaa ziy pakhaa khing nakawta kiema chung luo kha a paruv ta dya amaa vya ngie.
48002005	Thuophaabie hmisipa kha niema'a lie aa hmang riypata, iema kha sungkhata hmuo a pate sa vayi puv.
48002006	Cawsaa ta pachangpa uvthyi tie khata ruena suokha hmuo na pi vayi. Iema hingta i cuota a nanangna ina pipa yi aw vyi; Khazing ca hmiemang pata pahlyipalena tue vyi.
48002007	Cahaa cata ruena pi changchiy ca, Piter ca Khazing ta vangdaw a tepa tie'a luo thuophaabie phu riypata hrievu a pipa haakhata kama kha vangdaw a te lipa tie'a luo thuophaabie phu riypata hrievu ina pipa kha a hmungtuv ta ama cuo.
48002008	Tahematapakieca Khazing ta Piter kha vangdaw a tepa tie'a luo thuophaabie phu riypata lucuotuv ta a tuepa haata kama zaw kha vangdaw a te lipa tie'a luo lucuotuv ta ina tue ra.
48002009	Luochiytuv a tungpuv vie ta ripa Jeim hne Piter hne Johan ta Khazing ta ina pipa vihnyina kha ama hmung tiyta rehriehne tana ma cuo tanapa paluosana ta Barnabas hne kama kha ma kuv malie amaa buo. Kiema kha Jentail ming'a luo si riypa hne iema kha vangdaw a tepa tie'a luo si riypata ma palung a tling.
48002010	Iema ta malie ama patue sa khingpa suokha ca cawsaa siypasapa tie kha a thyi riypa cuote, capaca kama ta temaa pata i hrie khing paripa re ta a cuo.
48002011	Cuorasala Antiok luo Piter a vya chiy tiyta, a paana kawlie kha hmiedesuo ta sue i phaw.
48002012	Tahematapakieca Jeim ta a vya pathliepa cawsaa zaw ama vya chiyna te khata ca Jentail ming hneta sa a ning pakhaw taw. Cuorasala iema ama vya chiy khu taata ca vangdaw a tepa phuv kha a ciy nakaw yi ta hnang luo dya a saw te amata tah a aw.
48002013	Judah ming hrangpa tie zaw ta ama kha dya a hlaw yite, iema phahruocuona kawlie khata Barnabas zawte kha luo ama pasi sa chie ra.
48002014	Cuorasala thuophaabie hmisipa haata ama ziy lipa kha i hmung tiyta cawsaa bangkhuo hmielie, Piter kha, “Judah ming na cuo thluo pata Judah ming haata aw li pata Jentail ming haata na aw kieca, tuokhaatama Jentail ming ca Judah ming haata aw riypata na hripuo khu'a yi?” i ta.
48002015	Kiema ca ma thukina hrahring ta Judah ming cuo pate Jentail ming, a suepa tie ta cuo va puv.
48002016	Cuorasala cawsaa hing phungbie ziyna thueta cuo li pata Khrih Zingsuv zangna thue tana duopacupa ma cuo tapa kha ma pachang. Kiema ca phungbie ziyna thueta cuo li pata, Khrih zangna thueta duopacupa cuo riypatana Zingsuv Khrih kha ma zang. Tahematapakieca ahunghmuota phungbie ziyna thueta duopacupa cuo the'a vayi.
48002017	Cuorasala kiema ca Khrih thueta duopacupa cuo riypa maa zue nguoluo pata a suepa ma cuopa kha malie ama hmung kieca, Khrih ca suena a papungpazaa sa pata a cuo'a ma? Cuo changchiy vyi!
48002018	I za phi ciepa hmang kha i sa pakhaa kieca, kama ca phungbie a parapa i cuopa khana i paluo sa.
48002019	Tahematapakieca Khazing'a lie hring riypata phungbie thueta phungbie lieca i thiy tli. Zingsuv hne vieluo lie taa hnepa ta cuo ang te,
48002020	ata a hringpa hing kama ta cuo va ang, i chunglie a hringpa Khrih tana a cuo. Ata saapa ta i hringpa zaw hing na due te i cuota a pipa Khazing Saacapaa i zangna thue tana a cuo.
48002021	Khazing vihnyina i para pata cuo vyi; phungbie thue tana duopacuna aa vaw tapata a cuo kieca, Zingsuv ca a cakhaw pata a thiypa tana a cuo aa.
48003001	Galati ming a ngaapa tie! Ahungma caa pamya yi? Zingsuv Khrih vieluo cunglie a thiynapa ca nama ming lie a siesa pata paluo sapa a cuo tli!
48003002	Niema'a taata i pachang khingpa suokha dyipa ca: Thlaapa hing phungbie ziyna thueta ma nama hmung a cuo li kie nama thyipa nama zang nakawta ma nama hmung?
48003003	Nama ngaa hringhruo de? Thlaapa ta patha ung cate ma saapa ta nama pachuo sa'a nang?
48003004	Hing hmang hingna a cakhawpa ta a cuo hmisi tapata a cuo kieca namaa tawpa hmang bangkhuo kha a cakhawpa tama a cuo aa?
48003005	Thlaapa ca pi yite kharuehaa hmang zaw nama hrawlie a tuepa Khazing hing phungbie nama ziyna thueta ma a tue a cuo li kie nama thyipa nama zangna thueta ma a tue?
48003006	Abraham ca Khazing kha zang te, ca a zangna ca a dangna ta cuhluopa pata a cuo.
48003007	Cacuonakawta a zangpa ca Abaraham samingsahlaa ta ama cuopa kha pachang tie ung.
48003008	Khazing ta Jentail ming kha zangna thueta adangna luo a papha sa'a yi tapa kha Caapathepa ta a hmunglu nakawta Abraham kha, “Jentail ming bangkhuo ca nama thue tana thluechiy ama hmung aa,” a ta.
48003009	Cacuonakawta, a zangpa bangkhuo ca zangna paa Abraham hneta thluechiy pipa ama cuo.
48003010	Tahematapakieca phungbie ziyna a buchuopa bangkhuo ca chiesana rawliena ama aw. Caapathepa ta, “Phungbie caa-uv chunglie a capepa bangkhuo kha a ziy lipa bangkhuo ca chiesapa tana ama cuo,” a ta.
48003011	Cacuonakawta ahunghmuota Khazing hmielie phungbie thueta duopacupa aw vayi; tahematapakieca, Caapathepa ta, “Zangna thueta adangna a hmungpa ca a hring aa,” a ta.
48003012	Cuorasala phungbie ca zangna cunglie kha a pahnie vyi. Cadyi cuo li pata, “Phungbie kha a ziypa ca capa phungbie ziyna catana a hring aa,” a ta.
48003013	Khrih ca kiema cuota chiesana ang te, kiema kha phungbie chiesana taata malie a khuo. Caapathepa ta, “Thingkung cunglie pathliepa bangkhuo ca chiesapa tana ama cuo,” a ta.
48003014	Hingpa hmang ta a tingpa ca, Abraham thluechiy ca Khrih Zingsuv thueta Jentail ming'a luo a tlung riypa hne kiema ta zangna thueta Thlaapa ta biekuopa kha ma hmungna riy'apa tana a cuo.
48003015	Uvnu hne sieta zaw, ningting maa tawpa taata pakhingpuona suokha ca pi'a yi ang. Cawsaa ta palung tlingsa pata tue yite ming ama thuv tlipa biekuona ca chachiy khu zaw aw li pata para khu zaw aw vyi.
48003016	Cahaa cata Khazing ta Abraham hne a samingsahlaa cunglie biekuona a tue. A hluvsapa tie'a luo ripa haata, “Na samingsahlaa zaw,” ta li pata, “Na samingsahlaa,” tapa dyi ta a cuo. Capaca cawsaa pakha, Khrih dyi khata a cuo.
48003017	I ri khingpa ca, kung zapaliy sawthung khu taata a vawpa phungbie ta a hluo baataata Khazing hne za tue ciepa biekuona kha para vyi, biekuona kha a cakhawpa ta pacuo sa vyi.
48003018	Tahematapakieca, rucuna ca phungbie taatana aa vaw tapata a cuo kieca, caca biekuona taata a vawpa cuo vyi; cuorasala Khazing taca Abraham kha biekuona tana rucuna kha a pi.
48003019	Cacuokie, phungbie aa tingna ca khaapatama a cuo? Biekuona ta a ri khingpa samingsahlaa aa vawhluo ta tuepa suena nakawta phungbie ca chachiy pata a cuo. Avuoming ta ca phungbie ca luosituv pakha'a taata pi pachaa pata a cuo.
48003020	Luosituv ca phuvkha laata a hluv vie na lie khana re a hrie pata a cuo; cuorasala Khazing ca pakha dyi ta a cuo.
48003021	Cacuokie phungbie hne Khazing biekuona ca aa capie ma? Cuo changchiy vyi! Tahematapakieca, cawsaa hing hringna a pikhutuv phungbie kha za pipa cuo yi sala, cawsaa hingta phungbie thueta Khazing duopacuna kha ama hmung diy aa.
48003022	Cuorasala Caapathepa ta, hmangting bangkhuo hing suena rawliena a aw ta te, caca a zangtuv tie kha Zingsuv Khrih zangna thue dyi ta biekuopa kha pipa ama cuo riypata a cuo.
48003023	Zangna a vaw hluo ta, kiema kha phungbie ta thaw malie pathla te, zangna aa luona cuo te khata malie a hrekhung.
48003024	Cacuonakawta kiema ca zangna ta duopacupa ma cuona riypata, phungbie ca Khrih aa zuvna te khata kiema malie a mangchiytuv ta a cuo.
48003025	Cuorasala zangna ca a vaw tli te, kiema ca mangchiytuv phungbie a hu va tli puv.
48003026	Tahematapakieca kiema bangkhuo ca Khrih Zingsuv zangna thueta Khazing saata ta ma cuo.
48003027	Khrih ming ta tiy a a nawpa bangkhuo ca Khrih kha namaa hryi tli.
48003028	Judah ming hne Krik ming, sii hne hya a zangpa, capaa hne canung, tapata pananangna aw va tli; nama bangkhuo ta Khrih Zingsuv chunglie pangkha tana nama cuo.
48003029	Cacuonakaw ta Khrih huopa nama cuo kieca, niema ca Abraham samingsahlaa cuo ung cate, biekuona haata rucutuv nama cuo.
48004001	I ri khingpa ca hinghaahingtana a cuo: rucutuv riypa kha kung tlingpa a cuo hluo taca hmangting bangkhuo kha a hnyituv cuorasala sii hne aahlyi-aalena aw vyi.
48004002	A paa ta a tingpa pa cuo a tling hluo li bangkhuo ca mangchiytuv kuv cunglie khana a aw.
48004003	Cacuonakawta, kiema zaw kung tling lipa ma cuo chung ca chuelyi hmang a uvtuv thlaapa sii tana ma cuo.
48004004	Cuorasala cuo a vya tling tiyta ca Khazing ta a Saacapaa a za pathlie. Canung chung taata phungbie rawlie a puv.
48004005	Phungbie rawlie a awpa tie a thla riypa hne kiema kha Khazing saata ta ma cuo thena riypata a cuo.
48004006	A saata ma cuo nakawta, Khazing ta Thlaapa kha ma pathiypalung chung luo za pathlie te, capa Thlaapa cata, “Abba! I Paa!” tapata a u.
48004007	Cacuonakawta niema ca sii ta cuo va tli ungciy, cuorasala saata tana nama cuo. Khazing saata nama cuo tli nakawta rucutuv zaw nama cuo.
48004008	Hluoning, Khazing nama za pachang hluo ca, Khazing a cuo lipa tie sii ta nama za cuo.
48004009	Cadyiseca, ata hing ca Khazing kha pachang tli ung cate, Khazing zaw ta aca pachang tli yi. Tuokhaatama a thaazuo dyapa, thlahnena a hnyi lipa thlaapa tie'a luo ca namaa pali aa? Tuokhaatama iema sii ca nama cuo pakhaa khing?
48004010	Niema ta ning pa-ipa, thla pa-ipa, khycuo pa-ipa hne kung pa-ipa hnyi ung cate nama uv.
48004011	Nama cuota i hriepa re hing paviepavuv lie ungciy tapa na i thlaa a zangsa.
48004012	Viesaa zaw, kama haahingta cuo ra ung tapata paa ica kie yi, tahematapakieca kama zaw niema haatana i cuo tli. Kama'a lie nama paanapa aw vyi.
48004013	A yikhanapa niema'a lie thuophaabie i za phupa ca pangpasaa lie i tluo li nakawtana a cuo tapa kha nama pachang.
48004014	I tluo lipa ca niema cuota hmangriy a cuo raalaa pata, na za ese lipa ung cata na za mangbung va ungciy, cuorasala Khazing avuoming haata hne Khrih Zingsuv haata ina za cuhluo ungciy.
48004015	Nama za hnyipa palungtluona kha tuokhaatama aa tue tli? Cuo the sala nama ming hmuo cakhyi pata ina pi khing ungciy tapa kha kama pangpa ta i ri nguo.
48004016	Biehmisipa ica chang nakaw yi ta nama carie ta a li kanaa ang?
48004017	Cawsaa chekha ta a caa khingkhyi laalaw yi, cuorasala amaa tingpa ca pha vyi. Niema kha kiema'a taata che pata iema'a luo kuo dyi a daa riypata aca khing yi.
48004018	Cahaa cata a khingkhyina ca a tingna phapa hne a cuo kieca niema'a lie i aw ning dyi cuo li pata cipari ta a pha.
48004019	I duepa i saata zaw, Khrih kha nama chunglie a aw hluo li chung bangkhuo ca nu pazipa haa khatana pasana ca i ang pari aa.
48004020	Ata hing niema'a lie aw ang sala i ryikaa zaw hing thle khu angse tapa i khing sa; nama cuota na i palung rie a thyi hringhruo.
48004021	Phungbie rawlie a aw khingpa tie zaw, na chang tie ung, phungbie ca ziy'a va ung cama?
48004022	Caapathepa ta, Abraham ca saacapaa pahning hnyi te, pakha ca siizaanung hneta a hnyipa cuote pakha ca hyazang pata a aw nung hneta a hnyipa a cuo.
48004023	Siizaanung saacapaa ca saapa ta sapa cuote hyazang pata a aw nung saata ca biekuona thueta sapa a cuo.
48004024	Hingpa hing pakhingpuona ta a cuo: Hingpa canung pahning hing biekuona suohning ta ama cuo. Biekuona suokha ca Sinai Tluo taata pipa cuote, a saa zaw ca sii cuo riypata a sa yi. Caca Hagar ta a cuo.
48004025	Hagar ca Arabia ruo lie a awpa Sinai Tluo tanata cuote atalie ta a saa zaw hneta sii a cuo nguoluopa Jerusalem hing a ri khingnapa tana a cuo.
48004026	Cuorasala canung hrangpanung ca cungluo a awpa Jerusalem kha a ri khingpa ta cuote; ama ca hya a zangpa kiema ma nung tana a cuo.
48004027	Tahematapakieca Caapathepa ta, “Nama a cing nung, saa a sa buo li nung, a law tie, Nupazi pasana a ang buo li nung, hlaa sa la u tie; Tahematapakieca thawpa nung ta a sapa saata zaw khana a vaapa hne a aw nung saata zaw laata a hluv vie'a yi,” a ta.
48004028	Uvnu zaw, niema ca biekuopa saata, Isak haatana nama cuo.
48004029	Cuorasala saapa ta sapa saata ta Thlaapa ta sapa saata kha a hrisaathieruepa haata ata zaw hing a cuo.
48004030	Cuorasala Caapathepa ta tuokhaatama a ri? “Siizaanung hne a saacapaa kha a cade tie ung; siizaanung saata taca hyazang pata a aw nung saata hneta ru cu hnepakhaw khu'a vyi,” a ta.
48004031	Cacuonakawta, uvnu zaw, kiema ca siizaanung saata ta cuo va puv, hyazang pata a aw nung saata tana ma cuo.
48005001	Khrih ta hya malie a pazang sa nakawta hya a zangpa tana ma cuo. Cacuonakawta, a cu pata a daa ungla sii taca a li pakhaa kha ung.
48005002	Naathlie tie ung! Kama Paul na caa chang yi ang. Vangdaw kha namaa te kieca Khrih ca nama cuota thlahnena khaahmuo hnyi'a vyi.
48005003	Ica chang pakhaa yi, vangdaw a tepa taca phungbie kha a bangkhuo ta a ziy riypa a cuo.
48005004	Phungbie ta duopacuna hmung a khingpa ca niema hne niema kha Khrih'a taata a chepa tana nama cuo; Khazing vihnyina khungthing luo a awpa tana nama cuo.
48005005	Tahematapakieca, kiema ca Thlaapa thue tana zangna ta adangna kha ma hmung aa tapata a nguopuo pate a ngietie li pata ma huo.
48005006	Tahematapakieca, Khrih Zingsuv chunglie a hringpa tie cuota ca vangdawtena cuose, vangdawtelina cuose khaapahmuo thlahne vyi; a thlahnepa suokha ca duena ta re a hriepa zangna suokha kyalya khana a thlahne.
48005007	Nama si zya a za phasa thluo. Biehmisipa ziy kha ahungma caa thlu yi?
48005008	Cahaapa dungna ca caa kutuvpa yi Khazing'a taata ca cuo vyi.
48005009	Thiynung a cawta tah viedie nawkha bangkhuo kha a pathu sa.
48005010	Ruena hrang hnyi'a va ungciy tapata ica zang yi. Cuorasala ahung a cuo zaw nama palung caa paluolue sapa yi hing ca a suena muo a hmung aa.
48005011	Cuorasala, uvnu zaw, vangdaw te hing a hu thluo tapata i ri kalie kieca, khaapanakawma hrisaathieruena ca i ang pari thluo? Hinghaahingtana i za ri tapata a cuo kieca vieluo kaw i ripa hing cawsaa aliena ta cuo'a vyi.
48005012	Caa patawpahriepa tie hing ama tiy a lu lalue yi sala a pha'apa kha!
48005013	Uvnu hne sieta zaw, niema ca hya a zangpa cuo riypatana kupa nama cuo. Capa nama hyazangna ca saapa khingtlingna cuo dyi ta hmuo kha ung. Cuorasala pakha hne pakha kha duena ta a mangsang tie ung.
48005014	Tahematapakieca phungbie bangkhuo ca, “Nama naa duepa haata na ingpaa kha due ra tie,” tapa phungbie suokha lie hingna a tling diy.
48005015	Cadyiseca, niema pakha hne pakha kha namaa hru namaa i kieca pakha hne pakha namaa parapakyi diy sue aa tapa kha a cadang tie ung.
48005016	Thlaapa ta hring ungla saapa khingna kha a lunghruo patlung kha ung.
48005017	Tahematapakieca saapa khingna ca Thlaapa khingna ta a du te, Thlaapa khingna zaw kha saapa khingna ta aa du. Iema hing amaa carie nakawta na khingpa kha tue khu vaciy.
48005018	Cuorasala Thlaapa ta acaa chiy kieca phungbie ta ca uv va tli.
48005019	Saapa khingna a tuepa tie ca amaa luotaalaa thluo: aparuvsuena, a pyalyipa zyazaa, zyazaa pha lipa,
48005020	kuvtuezuv biena, ca-iena, huena, ahru-a-ina, karuo-awna, hihaana, a-i-achuena, a chena,
48005021	hietliena, sahmyisahmaa pariyna, pariy cangta khi-una, hne cahaapa hmang zaw cata ama cuo. A raaringna ica za pi tlipa haayita, ica pi pakhaa yi: hinghaapa hmang a tuepa tie ca Khazing pena cu'a vayi.
48005022	Cuorasala, Thlaapa thyipaa tie ca, duena, palungtluona, diena, palungpasiyna, malie ngiechina, pahyana, zangtluo atlana,
48005023	nangnena hne kiema hne kiema a uv khuna zaw ta ama cuo. Hingpa hmang zaw hing a dupa phungbie aw vyi.
48005024	Cakhutaata Khrih Zingsuv huopa ta a cuopa taca a saapa hne saapa khingna bangkhuo kha vieluo lieta a thie tli.
48005025	Thlaapa ta ma hring kieca, Thlaapa ta luo malie a chiy se.
48005026	Ahruo tle kha ungsiy, pakha hne pakha azue-atie kha ungsiy, pakha hne pakha hie a tliena hnyi kha ungsiy.
48006001	Uvnu zaw, cawsaa pakha ta suena a tuepa kha nama hmung kieca niema Thlaapa a tingpa tie ta ama kha nangnena hneta luodangpa luo a chiy tie ung. Pasupaliyna luo nama chiy li riypa zaw a raaring tie ung.
48006002	Pakha hne pakha hmangriy a phyakhyi ungla cahaa cata Khrih phungbie kha patling sa tie ung.
48006003	Khaahmuo cuo tlung li pata cawsaa ciemuopa ta a ruepa tie ca iema hne iema a dungpa tana ama cuo.
