pair_id	form_i	form_ii	gloss	alternation_type	stem_side	attested_form	environment	environment_count_for_side	verse_id	reference	token_index	surface_form	normalized_form	segmentation	gloss_span	lemma	pos	local_context	kjv	print_status	selection_reason	notes
pua-puak	pua	puak	spill	+k	form_ii	puak	nominalized_na	7	10018022	2 Samuel 18:22	27	puakna	puakna	puak-na	spill.II-NMLZ	pua	V	in “Lungdamna thu [puakna] hangin thaman ngah	Then said Ahimaaz the son of Zadok yet again to Joab, But howsoever, let me, I pray thee, also run after Cushi. And Joab said, Wherefore wilt thou run, my son, seeing that thou hast no tidings ready?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
pua-puak	pua	puak	spill	+k	form_ii	puak	purpose_nadingin	23	02025014	Exodus 25:14	1	puak	puak	puak	send	pua	V	Singkuang [puak] nadingin singkuang panga	And thou shalt put the staves into the rings by the sides of the ark, that the ark may be borne with them.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
pua-puak	pua	puak	spill	+k	form_ii	puak	quotative_or_say_complement	6	09018008	1 Samuel 18:8	33	puak	puak	puak	send	pua	V	hi Kumpi min [puak] cih simloh bang	And Saul was very wroth, and the saying displeased him; and he said, They have ascribed unto David ten thousands, and to me they have ascribed but thousands: and what can he have more but the kingdom?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
pua-puak	pua	puak	spill	+k	form_ii	puak	unknown_or_needs_review	12	01044001	Genesis 44:1	15	puakzawh	puakzawh	puak-zawh	fill-finish	pua	N	van sungah amau [puakzawh] zahzah an guang	And he commanded the steward of his house, saying, Fill the men's sacks with food, as much as they can carry, and put every man's money in his sack's mouth.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_i	sawlkhia	finite_main_or_matrix	35	01003023	Genesis 3:23	18	sawlkhia	sawlkhia	sawlkhia	send.forth	sawlkhia	V	panin mipa a [sawlkhia] hi	therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_i	sawlkhia	imperative_or_directive	3	40014015	Matthew 14:15	35	sawlkhia	sawlkhia	sawlkhia	send.forth	sawlkhia	V	a lei nadingun [sawlkhia] in,” a ci	And when it was evening, his disciples came to him, saying, This is a desert place, and the time is now past; send the multitude away, that they may go into the villages, and buy themselves victuals.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_i	sawlkhia	negative_clause	2	01031042	Genesis 31:42	22	sawlkhia	sawlkhia	sawlkhia	send.forth	sawlkhia	V	hawmguakin kei nong [sawlkhia] taktak ding hi	Except the God of my father, the God of Abraham, and the fear of Isaac, had been with me, surely thou hadst sent me away now empty. God hath seen mine affliction and the labour of my hands, and rebuked thee yesternight.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_ii	sawlkhiat	finite_main_or_matrix	2	02012033	Exodus 12:33	6	sawlkhiat	sawlkhiat	sawlkhiat	send.forth	sawlkhia	V	mite manlangin a [sawlkhiat] nading uhah Egypt	And the Egyptians were urgent upon the people, that they might send them out of the land in haste; for they said, We be all dead men .	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_ii	sawlkhiat	negative_clause	1	09020013	1 Samuel 20:13	30	sawlkhiat	sawlkhiat	sawlkhiat	send.forth	sawlkhia	V	a nang kong [sawlkhiat] kei taak leh	the LORD do so and much more to Jonathan: but if it please my father to do thee evil, then I will shew it thee, and send thee away, that thou mayest go in peace: and the LORD be with thee, as he hath been with my father.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
sawlkhia-sawlkhiat	sawlkhia	sawlkhiat	send.forth	+t	form_ii	sawlkhiat	nominalized_na	1	10013016	2 Samuel 13:16	19	sawlkhiatna	sawlkhiatna	sawlkhiat-na	send.forth.II-NMLZ	sawlkhia	V	leh kei nong [sawlkhiatna] pen kei tungah	And she said unto him, There is no cause: this evil in sending me away is greater than the other that thou didst unto me. But he would not hearken unto her.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	causative_or_derivational_sak	71	01034002	Genesis 34:2	18	siasak	siasak	sia-sak	bad-CAUS	sia	V	luppih a amah [siasak] hi	And when Shechem the son of Hamor the Hivite, prince of the country, saw her, he took her, and lay with her, and defiled her.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
sia-siah	sia	siah	decay	+h	form_i	sia	finite_main_or_matrix	422	01004005	Genesis 4:5	18	sia	sia	sia	evil	sia	ADJ	a a mai [sia] hi	but unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	imperative_or_directive	29	20014014	Proverbs 14:14	0	Misia	misia	mi-sia	person-evil	mi	N	[Misia] in siatna thaman	The backslider in heart shall be filled with his own ways: And a good man shall be satisfied from himself.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	negative_clause	72	19030007	Psalms 30:7	23	khasia	khasia	kha-sia	face-hide	kha	N	a kei ka [khasia] hi	LORD , by thy favour thou hast made my mountain to stand strong: Thou didst hide thy face, and I was troubled.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	possessed_or_genitive_attributive	1	45002009	Romans 2:9	9	sia	sia	sia	evil	sia	ADJ	dongin a gamtat [sia] mi khempeuh in	tribulation and anguish, upon every soul of man that doeth evil, of the Jew first, and also of the Gentile;	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	purpose_nadingin	33	01006017	Genesis 6:17	16	susia	susia	su-sia	CAUS-bad	su	N	nei khempeuh a [susia] dingin leitungah tuiciin	And, behold, I, even I, do bring a flood of waters upon the earth, to destroy all flesh, wherein is the breath of life, from under heaven; and every thing that is in the earth shall die.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	quotative_or_say_complement	11	19011003	Psalms 11:3	1	kisusia	kisusia	ki-su-sia	REFL-CAUS-bad	su	V	Bulpite [kisusia] khin leh midikte	If the foundations be destroyed, What can the righteous do?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	relative_or_attributive_mi	4	02021017	Exodus 21:17	7	samsia	samsia	sam-sia	call-destroy	sam	V	nu hitaleh a [samsia] mi peuhmah kithat	And he that curseth his father, or his mother, shall surely be put to death.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` suggests a relative-like or attributive nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_i	sia	unknown_or_needs_review	483	01002017	Genesis 2:17	6	sia	sia	sia	evil	sia	ADJ	pha le a [sia] theihna singkung gah	but of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	finite_main_or_matrix	28	40022019	Matthew 22:19	0	Siahin	siahin	siah-in	decay.II-CVB	sia	V	[Siahin] na piak ding	Shew me the tribute money. And they brought unto him a penny.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	imperative_or_directive	1	40017024	Matthew 17:24	7	siahdongte	siahdongte	siah-dong-te	judge-until-PL	sia	N	uh ciangin biakinn [siahdongte] in Peter kiangah	And when they were come to Capernaum, they that received tribute money came to Peter, and said, Doth not your master pay tribute?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	negative_clause	8	19035007	Psalms 35:7	26	siah	siah	siah	compose	sia	N	to-in kei hong [siah] uh hi	For without cause have they hid for me their net in a pit, Which without cause they have digged for my soul.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	nominalized_na	14	18018010	Job 18:10	1	siahna-in	siahna-in	siah-na-in	snare-NMLZ-INST	sia	N	Amah [siahna-in] leilakah khauzak kitung	The snare is laid for him in the ground, And a trap for him in the way.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	purpose_nadingin	4	04031028	Numbers 31:28	15	siah	siah	siah	compose	sia	N	zanga ciangin Topa [siah] dingin khat ciat	and levy a tribute unto the LORD of the men of war which went out to battle: one soul of five hundred, both of the persons, and of the beeves, and of the asses, and of the sheep:	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	relative_or_attributive_mi	2	02038026	Exodus 38:26	21	tungsiah	tungsiah	tung-siah	arrive-time	tung	N	pha panin a [tungsiah] mi kisimna a	a bekah for every man, that is , half a shekel, after the shekel of the sanctuary, for every one that went to be numbered, from twenty years old and upward, for six hundred thousand and three thousand and five hundred and fifty men .	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` suggests a relative-like or attributive nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
sia-siah	sia	siah	decay	+h	form_ii	siah	unknown_or_needs_review	110	42003012	Luke 3:12	0	Siahdongte	siahdongte	siah-dong-te	judge-until-PL	sia	N	[Siahdongte] pawlkhat zong tui	Then came also publicans to be baptized, and said unto him, Master, what shall we do?	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	finite_main_or_matrix	180	02025003	Exodus 25:3	13	sumngo	sumngo	sum-ngo	brass-iron	sum	V	hi Kham ngun [sumngo]	And this is the offering which ye shall take of them; gold, and silver, and brass,	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	imperative_or_directive	17	21007012	Ecclesiastes 7:12	0	Sum	sum	sum	extinguish	sum	N	[Sum] in hong lungmuansak	For wisdom is a defence, and money is a defence: but the excellency of knowledge is, that wisdom giveth life to them that have it.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	negative_clause	19	02021011	Exodus 21:11	12	sum	sum	sum	extinguish	sum	N	bawl kei leh [sum] hong piak kul	And if he do not these three unto her, then shall she go out free without money.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	nominalized_na	24	40025027	Matthew 25:27	0	sumkholna-ah	sumkholna-ah	sum-khol-na-ah	silver-treasure-NMLZ-LOC	sum	FUNC	[sumkholna-ah] ka sum na	thou oughtest therefore to have put my money to the exchangers, and then at my coming I should have received mine own with usury.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	possessed_or_genitive_attributive	1	34003016	Nahum 3:16	5	sumbawl	sumbawl	sum-bawl	business-do	sum	N	sangin a tamzaw [sumbawl] mi na om	Thou hast multiplied thy merchants above the stars of heaven: the cankerworm spoileth, and fleeth away.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	purpose_nadingin	2	21011001	Ecclesiastes 11:1	0	Sumbawl	sumbawl	sum-bawl	business-do	sum	N	[Sumbawl] nadingin na sumte	Cast thy bread upon the waters: for thou shalt find it after many days.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	quotative_or_say_complement	3	02023008	Exodus 23:8	12	sumgolh	sumgolh	sum-golh	money-desire	sum	N	hiam cih leh [sumgolh] in uliante mit	And thou shalt take no gift: for the gift blindeth the wise, and perverteth the words of the righteous.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_i	sum	unknown_or_needs_review	395	02023008	Exodus 23:8	0	Sumgolh	sumgolh	sum-golh	money-desire	sum	N	[Sumgolh] na la kei	And thou shalt take no gift: for the gift blindeth the wise, and perverteth the words of the righteous.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
sum-sumh	sum	sumh	money	+h	form_ii	sumh	unknown_or_needs_review	1	02021021	Exodus 21:21	38	sumh	sumh	sumh	money	sum	N	ciangin amah a [sumh] khin ahi hi	Notwithstanding, if he continue a day or two, he shall not be punished: for he is his money.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	causative_or_derivational_sak	13	25003016	Lamentations 3:16	14	tahtansak	tahtansak	tah-tan-sak	exact-stand-CAUS	tah	V	ha a hong [tahtansak] hi	He hath also broken my teeth with gravel stones, He hath covered me with ashes.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
tan-tanh	tan	tanh	spread	+h	form_i	tan	finite_main_or_matrix	83	03024020	Leviticus 24:20	1	kitan	kitan	ki-tan	REFL-judge	tan	V	guh [kitan] tang ding guh	breach for breach, eye for eye, tooth for tooth: as he hath caused a blemish in a man, so shall it be done to him again .	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	imperative_or_directive	2	18006023	Job 6:23	14	tankhia	tankhia	tan-khia	judge-out	tan	V	khutsung panin hong [tankhia] un hong ci	Or, Deliver me from the enemy's hand? Or, Redeem me from the hand of the mighty?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	negative_clause	8	19034020	Psalms 34:20	10	kitan	kitan	ki-tan	REFL-judge	tan	V	guh khat zong [kitan] lo hi	He keepeth all his bones: Not one of them is broken.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	nominalized_na	7	15008021	Ezra 8:21	37	tanna	tanna	tan-na	fast-NMLZ	tan	N	Ahava lui-ah an [tanna] ding thu ka	Then I proclaimed a fast there, at the river of Ahava, that we might afflict ourselves before our God, to seek of him a right way for us, and for our little ones, and for all our substance.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	purpose_nadingin	4	12006032	2 Kings 6:32	41	tankhia	tankhia	tan-khia	judge-out	tan	V	ka lutang a [tankhia] dingin hong sawlna	But Elisha sat in his house, and the elders sat with him; and the king sent a man from before him: but ere the messenger came to him, he said to the elders, See ye how this son of a murderer hath sent to take away mine head? look, when the messenger cometh, shut the door, and hold him fast at the door: is not the sound of his master's feet behind him?	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	quotative_or_say_complement	4	40005030	Matthew 5:30	10	sattan	sattan	sat-tan	cut-hang	sat	N	hong piansak leh [sattan] inla paai in	And if thy right hand offend thee, cut it off, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	relative_or_attributive_mi	1	66014003	Revelation 14:3	21	kitankhiasa	kitankhiasa	ki-tan-khia-sa	REFL-stand-out-PERF	tan	V	pen leitungah a [kitankhiasa] mi tul za	and they sung as it were a new song before the throne, and before the four beasts, and the elders: and no man could learn that song but the hundred and forty and four thousand, which were redeemed from the earth.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` suggests a relative-like or attributive nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_i	tan	unknown_or_needs_review	29	01021016	Genesis 21:16	11	tan	tan	tan	assign	tan	N	gamla thallot khat [tan] bangah a ta	And she went, and sat her down over against him a good way off, as it were a bowshot: for she said, Let me not see the death of the child. And she sat over against him , and lift up her voice, and wept.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	causative_or_derivational_sak	1	03025024	Leviticus 25:24	8	kitanhkiksak	kitanhkiksak	ki-tanh-kik-sak	REFL-redeem-ITER-CAUS	tan	V	leitang khempeuh na [kitanhkiksak] thei ding uh	And in all the land of your possession ye shall grant a redemption for the land.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	finite_main_or_matrix	24	03025025	Leviticus 25:25	21	tanh	tanh	tanh	spread	tan	N	a sanggampa zuaksa [tanh] ding hi	If thy brother be waxen poor, and hath sold away some of his possession, and if any of his kin come to redeem it, then shall he redeem that which his brother sold.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	negative_clause	8	03027020	Leviticus 27:20	7	tanh	tanh	tanh	spread	tan	N	a lo a [tanh] nuam lo ahi	And if he will not redeem the field, or if he have sold the field to another man, it shall not be redeemed any more.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	purpose_nadingin	5	03006017	Leviticus 6:17	17	tanh	tanh	tanh	spread	tan	N	sung panin amau [tanh] dingin ka piaksa	It shall not be baken with leaven. I have given it unto them for their portion of my offerings made by fire; it is most holy, as is the sin offering, and as the trespass offering.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	quotative_or_say_complement	1	08004004	Ruth 4:4	31	tanh	tanh	tanh	spread	tan	N	tat ding leh [tanh] in ahih hangin	and I thought to advertise thee, saying, Buy it before the inhabitants, and before the elders of my people. If thou wilt redeem it , redeem it: but if thou wilt not redeem it, then tell me, that I may know: for there is none to redeem it beside thee; and I am after thee. And he said, I will redeem it .	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
tan-tanh	tan	tanh	spread	+h	form_ii	tanh	unknown_or_needs_review	45	03007035	Leviticus 7:35	26	tanh	tanh	tanh	spread	tan	N	leh a suante [tanh] ahi hi	This is the portion of the anointing of Aaron, and of the anointing of his sons, out of the offerings of the LORD made by fire, in the day when he presented them to minister unto the LORD in the priest's office;	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	causative_or_derivational_sak	72	05004008	Deuteronomy 4:8	106	kitheisak	kitheisak	ki-thei-sak	REFL-know.I-CAUS	thei	V	uh tate tungah [kitheisak] un	And what nation is there so great, that hath statutes and judgments so righteous as all this law, which I set before you this day?	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
thei-theih	thei	theih	know	+h	form_i	thei	finite_main_or_matrix	667	55002025	2 Timothy 2:25	24	thei-in	thei-in	thei-in	know.I-ERG	thei	FUNC	thuman thutak hong [thei-in]	in meekness instructing those that oppose themselves; if God peradventure will give them repentance to the acknowledging of the truth;	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
