iso	wordform	frequency
bgr	bahpitu	1
bgr	bai	1
bgr	bak	1
bgr	bang	193
bgr	bangh	5
bgr	banghnâk	4
bgr	banghpi	4
bgr	banghtu	2
bgr	banh	5
bgr	baptis	76
bgr	baptisma	10
bgr	baptisnâk	3
bgr	baptistu	1
bgr	barh	12
bgr	barhnâk	2
bgr	barley	2
bgr	basâ	5
bgr	bat	20
bgr	batnâk	1
bgr	battirtu	1
bgr	battu	4
bgr	bawh	7
bgr	bawih	1
bgr	bawk	6
bgr	bawkbukhup	19
bgr	bawlnâk	2
bgr	bawmh	14
bgr	bawmhtu	1
bgr	bawp	3
bgr	bawppi	2
bgr	bawraw	2
bgr	bawrtir	1
bgr	bei	7
bgr	belh	13
bgr	belhnâk	4
bgr	belhpâr	1
bgr	belhtu	1
bgr	belhêmtu	1
bgr	beng	1
bgr	bengh	11
bgr	benghtu	2
bgr	ber	207
bgr	berah	1
bgr	berhbu	12
bgr	beril	1
bgr	biakin	23
bgr	bial	8
bgr	biang	1
bgr	bih	2
bgr	bilik	1
bgr	bingbilet	1
bgr	bir	29
bgr	birh	2
bgr	birhnâk	2
bgr	birhtir	28
bgr	birhtirnâk	2
bgr	birhtirtu	3
bgr	birlo	1
bgr	bit	6
bgr	bo	3
bgr	boruak	5
bgr	bu	2
bgr	bua	4
bgr	buah	4
bgr	buaih	3
bgr	bual	2
bgr	bualingnei	5
bgr	buanbarâ	2
bgr	buanso	3
bgr	buar	14
bgr	buarnâk	23
bgr	buartu	6
bgr	buh	74
bgr	buhkhêng	2
bgr	buhngei	1
bgr	buhngeinâk	2
bgr	buk	2
bgr	bul	25
bgr	bulah	3
bgr	bulbal	1
bgr	bulpi	2
bgr	bulsân	3
bgr	bultu	10
bgr	bum	4
bgr	bumnâk	4
bgr	bumtu	1
bgr	bung	1
bgr	bungh	1
bgr	bunh	4
bgr	bunhtir	1
bgr	busik	8
bgr	busuan	1
bgr	bâi	5
bgr	bâiah	11
bgr	bâk	275
bgr	bâktu	3
bgr	bân	5
bgr	bâng	28
bgr	bângtir	2
bgr	bângtâk	19
bgr	bâr	5
bgr	bâsâ	1
bgr	bât	1
bgr	bâwl	2
bgr	bâwlnâk	38
bgr	bâwlpu	120
bgr	bâwm	20
bgr	bâwmnâk	2
bgr	bâwmpi	6
bgr	bâwmpinâk	2
bgr	bâwmpitu	1
bgr	bâwmtu	1
bgr	bâwngmal	1
bgr	bêk	2
bgr	bêl	13
bgr	bî	4
bgr	bîk	16
bgr	bû	94
bgr	bûk	79
bgr	cha-âi	10
bgr	chah	1
bgr	chaih	1
bgr	chaihnâk	1
bgr	chaihtul	1
bgr	chak	69
bgr	chakeibaknei	8
bgr	chakeihaknei	1
bgr	chaklo	5
bgr	chaklonâk	15
bgr	chaknâk	15
bgr	chaktir	12
bgr	chaktirtu	2
bgr	chal	9
bgr	cham	72
bgr	chamchawh	8
bgr	champi	2
bgr	chan	3
bgr	chang	21
bgr	changh	7
bgr	changhdân	1
bgr	changnâk	1
bgr	changtir	8
bgr	changtirnâk	1
bgr	chanhtiang	2
bgr	chanve	1
bgr	chapo	1
bgr	chat	7
bgr	chaw	2
bgr	chawchal	3
bgr	chawh	7
bgr	chawhchân	1
bgr	chawih	4
bgr	chawlh	8
bgr	chawlâ	1
bgr	chawmh	6
bgr	chawmpâr	3
bgr	chawng	8
bgr	chawngawih	1
bgr	chawnglawh	1
bgr	chawnglawmh	92
bgr	chawnglawmhnâk	25
bgr	chawnglawmhtu	1
bgr	chawngrei	1
bgr	chawngtir	1
bgr	chawnh	1
bgr	chawp	4
bgr	chawpê	7
bgr	chawrh	5
bgr	chawtir	1
bgr	cheih	1
bgr	chek	2
bgr	chelh	2
bgr	chem	78
bgr	chenh	1
bgr	chenhpitu	1
bgr	chereh	1
bgr	cherh	12
bgr	cherhtu	2
bgr	cherkhet	101
bgr	cherub	1
bgr	chi	39
bgr	chia	45
bgr	chiah	3
bgr	chiam	74
bgr	chiamchariamtê	1
bgr	chiamcheriam	2
bgr	chiamcheriamtê	1
bgr	chiammâm	6
bgr	chiau	101
bgr	chiauah	3
bgr	chiaunâk	1
bgr	chibai	78
bgr	chikchîn	10
bgr	chikip	3
bgr	chil	10
bgr	chim	8
bgr	chimpâl	1
bgr	chimtir	4
bgr	ching	6
bgr	chingngia	6
bgr	chinh	3
bgr	chipchiar	9
bgr	chipchiarnâk	1
bgr	chipchiartu	1
bgr	chir	15
bgr	chirah	11
bgr	chirtu	2
bgr	chitê	5
bgr	cho	231
bgr	chu	6848
bgr	chu-uh	1
bgr	chua	1
bgr	chuai	1
bgr	chuan	40
bgr	chuang	1
bgr	chuanh	18
bgr	chuannâk	1
bgr	chuantir	7
bgr	chuantu	1
bgr	chubang	246
bgr	chuh	3
bgr	chuk	1
bgr	chukmak	5
bgr	chukmâk	1
bgr	chulh	7
bgr	chum	1
bgr	chumchâ	2
bgr	chumh	6
bgr	chun	4972
bgr	chunah	103
bgr	chung	3
bgr	chungnungchem	6
bgr	chungzuang	3
bgr	chur	8
bgr	churawhchun	8
bgr	churtirnâk	1
bgr	churuang	4
bgr	churuangah	22
bgr	chuvachun	33
bgr	châk	1
bgr	châm	25
bgr	châng	18
bgr	châr	1
bgr	châw	5
bgr	châwchal	1
bgr	châwchawk	13
bgr	châwi	7
bgr	châwinâk	4
bgr	châwk	33
bgr	châwklo	1
bgr	châwktu	3
bgr	châwm	14
bgr	châwmnâk	1
bgr	châwmtu	5
bgr	châwng	10
bgr	châwngtu	4
bgr	châwtir	2
bgr	chê	90
bgr	chêl	1
bgr	chêngchêng	1
bgr	chênâk	1
bgr	chêu	91
bgr	chêunâk	3
bgr	chêutir	1
bgr	chêutirtu	3
bgr	chî	22
bgr	chîl	6
bgr	chîlnâk	2
bgr	chîng	3
bgr	chîp	2
bgr	chû	3
bgr	dadauh	28
bgr	dah	92
bgr	dahlo	8
bgr	dahlonâk	3
bgr	dahmawh	7
bgr	daihnâk	1
bgr	dak	9
bgr	daktawr	3
bgr	daktor	1
bgr	dam	84
bgr	damh	65
bgr	damhnâk	1
bgr	damhtir	3
bgr	damhtu	2
bgr	damlo	48
bgr	damlonâk	2
bgr	damnâk	2
bgr	dampi	3
bgr	damsung	2
bgr	damtir	9
bgr	dan	1
bgr	dang	242
bgr	dangah	9
bgr	dangnâk	4
bgr	dangpi	1
bgr	dangtir	11
bgr	dangtê	3
bgr	dangâi	1
bgr	dangâiah	56
bgr	dap	2
bgr	dauh	559
bgr	dauhnâk	6
bgr	dauhtu	4
bgr	dauk	1
bgr	dawh	32
bgr	dawhkân	14
bgr	dawhnâk	3
bgr	dawhtir	1
bgr	dawk	9
bgr	dawknâk	1
bgr	dawktu	2
bgr	dawlh	6
bgr	dawmh	35
bgr	dawmhnâk	2
bgr	dawmhtirnâk	2
bgr	dawmhtu	1
bgr	dawmhtîr	1
bgr	dawmhtîrnâk	3
bgr	dawn	25
bgr	dawng	28
bgr	dawngh	27
bgr	dawnghchem	5
bgr	dawnghchemnâk	3
bgr	dawnghlei	3
bgr	dawnghnâk	26
bgr	dawnglo	1
bgr	dawngsung	1
bgr	dawngtir	1
bgr	dawnh	18
bgr	dawnhkho	15
bgr	dawnhkhonâk	13
bgr	dawnhnâk	1
bgr	dawnhtawnh	1
bgr	dawnkan	1
bgr	dawnnâk	5
bgr	dawnruat	9
bgr	dawnruatnâk	16
bgr	dawr	1
bgr	dawrh	6
bgr	dawrlâp	1
bgr	dawrâ	55
bgr	dedêng	1
bgr	dei	14
bgr	deih	195
bgr	deihnâk	4
bgr	deihtu	6
bgr	deinâk	5
bgr	deirêl	3
bgr	deitir	10
bgr	deitirtu	2
bgr	dek	10
bgr	denari	12
bgr	dengkhâwng	1
bgr	denh	8
bgr	dep	4
bgr	depnâk	1
bgr	diabol	9
bgr	diarh	1
bgr	dih	24
bgr	dihnâk	1
bgr	dik	116
bgr	diklo	18
bgr	diklonâk	7
bgr	diknak	1
bgr	diknâk	9
bgr	diktak	5
bgr	dil	2
bgr	din	83
bgr	ding	2571
bgr	dingah	58
bgr	dingchang	3
bgr	dingchangnâk	3
bgr	dingtir	4
bgr	dinh	2
bgr	dinhnâk	13
bgr	dinhtir	1
bgr	dinhtâk	4
bgr	dintir	5
bgr	dintirtu	1
bgr	dintu	8
bgr	dip	8
bgr	dirh	14
bgr	dirhtu	2
bgr	do	72
bgr	donâk	9
bgr	dotir	3
bgr	dotu	6
bgr	dragma	2
bgr	duah	15
bgr	duahnâk	4
bgr	duai	2
bgr	duaimâi	3
bgr	duak	3
bgr	duandân	1
bgr	duh	331
bgr	duhkâng	7
bgr	duhlei	6
bgr	duhlo	17
bgr	duhlonâk	1
bgr	duhlotu	4
bgr	duhnâk	61
bgr	duhpi	1
bgr	duhpitu	1
bgr	duhsah	1
bgr	duhtak	50
bgr	duhtir	1
bgr	duhtu	12
bgr	duhtupa	2
bgr	duhzia	64
bgr	dulh	1
bgr	dum	3
bgr	dumpitu	1
bgr	dung	26
bgr	dunglei	9
bgr	dup	2
bgr	dusah	1
bgr	dut	11
bgr	dutmat	1
bgr	dâi	7
bgr	dâidua	12
bgr	dâidul	2
bgr	dâilêng	4
bgr	dâiruap	2
bgr	dâisip	24
bgr	dâisipnâk	3
bgr	dâithlanh	6
bgr	dâitir	1
bgr	dâktawr	2
bgr	dâm	1
bgr	dân	156
bgr	dâng	1
bgr	dâr	34
bgr	dârbêl	1
bgr	dârkar	10
bgr	dârlâwi	2
bgr	dâwh	1
bgr	dâwi	7
bgr	dâwithiam	4
bgr	dâwm	1
bgr	dâwng	8
bgr	dâwngpu	24
bgr	dâwngpupa	2
bgr	dâwngsung	34
bgr	dâwngsungkhur	8
bgr	dâwp	4
bgr	dâwt	109
bgr	dâwtnak	1
bgr	dâwtnâk	54
bgr	dâwttu	8
bgr	dêl	2
bgr	dêng	5
bgr	dêngkhâwng	8
bgr	dêngkhâwngnâk	1
bgr	dêngmâng	1
bgr	dî	2
bgr	dîk	1
bgr	dîn	12
bgr	dînnâk	1
bgr	dîntir	1
bgr	dîntuai	2
bgr	dîr	183
bgr	dîrnâk	3
bgr	dîrtir	14
bgr	dît	5
bgr	dîtnâk	1
bgr	dûlmâl	3
bgr	dûm	44
bgr	dûmpi	6
bgr	dûmpitu	4
bgr	dûmtu	2
bgr	dûr	15
bgr	e	25
bgr	eh	1
bgr	ei	262
bgr	eibâr	10
bgr	einâk	9
bgr	eipi	2
bgr	eitu	10
bgr	ekte	1
bgr	ektê	152
bgr	el	1
bgr	elnâk	4
bgr	em	1
bgr	emeral	2
bgr	emh	5
bgr	eng	7
bgr	er	1
bgr	fa	312
bgr	fachî	4
bgr	fak	4
bgr	fakpi	1
bgr	fang	3
bgr	fanu	29
bgr	fapa	113
bgr	fapawn	1
bgr	far	1
bgr	farnu	16
bgr	fasêm	6
bgr	fatê	4
bgr	favah	8
bgr	favûi	3
bgr	fawn	1
bgr	fawp	1
bgr	fawrh	39
bgr	fawrhnâk	5
bgr	fawrhtawnh	2
bgr	feet	1
bgr	feh	1
bgr	fei	2
bgr	felfê	17
bgr	felfênâk	16
bgr	fenh	1
bgr	fenhtir	1
bgr	fial	191
bgr	fialtu	32
bgr	fiang	40
bgr	fiangtir	2
bgr	fih	1
bgr	fihnungkâi	2
bgr	fing	41
bgr	fingh	1
bgr	finghnâk	50
bgr	finghtir	1
bgr	finghtirtu	1
bgr	finglo	1
bgr	fingtir	2
bgr	fual	2
bgr	fung	6
bgr	fungkhenh	1
bgr	fungpâr	1
bgr	fungrêu	3
bgr	fungrêutê	3
bgr	fungzum	1
bgr	fâi	37
bgr	fâifîm	3
bgr	fâifîmnâk	1
bgr	fâinâk	2
bgr	fâitu	1
bgr	fâk	144
bgr	fâkpi	1
bgr	fâktir	2
bgr	fâng	43
bgr	fângbâwk	4
bgr	fângmal	1
bgr	fângrialnâk	3
bgr	fângzûn	1
bgr	fângât	1
bgr	fâwn	41
bgr	fâî	1
bgr	fêm	9
bgr	fêmtan	49
bgr	fêmtannâk	4
bgr	fêmtantirtu	1
bgr	fîm	8
bgr	fîmkhur	2
bgr	fîr	15
bgr	fîrmang	2
bgr	fîrnâk	3
bgr	fîrtu	1
bgr	fû	3
bgr	fûk	31
bgr	fûm	2
bgr	fûn	1
bgr	governor	15
bgr	grep	39
bgr	grêp	1
bgr	ha	1
bgr	hachang	9
bgr	halh	1
bgr	ham	2
bgr	hamh	50
bgr	hamhkâi	4
bgr	hamhnâk	43
bgr	hamhtir	15
bgr	hamhtirnâk	1
bgr	hamhtuar	2
bgr	hamhtuarnâk	1
bgr	hamhtuartu	1
bgr	hamhzia	1
bgr	hamkah	5
bgr	hamkahnâk	3
bgr	hap	1
bgr	har	18
bgr	harnu	1
bgr	harsa	1
bgr	harsatnâk	1
bgr	hat	3
bgr	hauh	3
bgr	hawi	28
bgr	hawipa	1
bgr	hawitir	3
bgr	hawitâk	10
bgr	hawk	1
bgr	hawknâk	1
bgr	hawlh	108
bgr	hawlhkâ	6
bgr	hawlhsiat	10
bgr	hawlhtir	2
bgr	hawng	2289
bgr	hawngpi	25
bgr	hawngtu	1
bgr	hawrawp	1
bgr	hawrh	2
bgr	hel	7
bgr	helnâk	2
bgr	heltu	1
bgr	hen	8330
bgr	henhnâk	1
bgr	hep	39
bgr	hepnâk	1
bgr	heptu	1
bgr	her	18
bgr	herh	66
bgr	herhnâk	1
bgr	hernâk	3
bgr	hertu	1
bgr	hertâk	6
bgr	hi	1747
bgr	him	13
bgr	himnâk	3
bgr	hin	378
bgr	hinah	57
bgr	hir	1
bgr	ho	1
bgr	hotu	129
bgr	hua	30
bgr	huahmah	1
bgr	hual	4
bgr	huam	7
bgr	huamtu	3
bgr	huap	2
bgr	huapnâk	1
bgr	huat	5
bgr	huatir	1
bgr	huatkâi	1
bgr	huatkâng	2
bgr	huatnâk	2
bgr	huatu	6
bgr	huatupa	1
bgr	huh	2
bgr	huhphenh	1
bgr	hul	1
bgr	hum	27
bgr	humnâk	1
bgr	hun	10
bgr	hunh	8
bgr	hur	11
bgr	hur-khuang	1
bgr	hurnâk	10
bgr	husawp	1
bgr	husop	1
bgr	hâ	4
bgr	hâi	32
bgr	hâl	6
bgr	hâng	11
bgr	hâr	9
bgr	hâu	82
bgr	hâwi	1326
bgr	hâwikawmh	3
bgr	hâwipa	4
bgr	hâwite	2
bgr	hâwitê	40
bgr	hâwl	104
bgr	hâwlh	1
bgr	hâwlnâk	2
bgr	hâwltu	9
bgr	hêl	8
bgr	hêmtu	2
bgr	hêu	3
bgr	hî	2
bgr	hîp	2
bgr	hûk	4
bgr	iam	2
bgr	ihkhun	12
bgr	ihmu	3
bgr	in	342
bgr	inah	3
bgr	inkhâr	15
bgr	inkulh	3
bgr	insung	1
bgr	insungkhur	1
bgr	intipûm	1
bgr	intung	1
bgr	ir	11
bgr	irh	1
bgr	it	44
bgr	itmu	2
bgr	itnâk	2
bgr	ittir	3
bgr	jasin	1
bgr	jaspar	3
bgr	ka	3639
bgr	kah	2
bgr	kaih	4
bgr	kak	2
bgr	kal	928
bgr	kalh	4
bgr	kalhkâng	1
bgr	kalnâk	38
bgr	kalpi	113
bgr	kalpitu	3
bgr	kalsedoni	1
bgr	kalsualtu	1
bgr	kaltir	32
bgr	kaltu	1
bgr	kaltâk	67
bgr	kaltâktu	2
bgr	kam	2
bgr	kan	1723
bgr	kang	1
bgr	kangal	2
bgr	kanh	3
bgr	kanmah	65
bgr	kanna	95
bgr	kannih	82
bgr	kap	15
bgr	kapah	7
bgr	kar	44
bgr	karah	24
bgr	kardang	11
bgr	kardangnâk	1
bgr	kari	5
bgr	karnelian	1
bgr	karo	14
bgr	katam	1
bgr	kauh	1
bgr	kawh	121
bgr	kawhmi	116
bgr	kawhnâk	7
bgr	kawhtir	6
bgr	kawhtu	4
bgr	kawih	8
bgr	kawmh	19
bgr	kawmhnâk	6
bgr	kawngkâ	7
bgr	kawp	19
bgr	kawptir	1
bgr	kawrdawh	12
bgr	kawrdawhfual	1
bgr	kawrsen	93
bgr	kawtkari	9
bgr	kawtkarî	2
bgr	kawtkhâr	2
bgr	kawtkâ	26
bgr	ke	1
bgr	kebul	5
bgr	keh	1
bgr	kehlei	11
bgr	kei	203
bgr	keimah	123
bgr	keitê	1
bgr	kek	4
bgr	kekhêng	12
bgr	kemit	1
bgr	ken	1
bgr	kenh	1
bgr	kenpak	1
bgr	ker	1
bgr	kerme	1
bgr	kermê	1
bgr	keuh	5
bgr	kezaphab	1
bgr	kezaphah	19
bgr	kha	620
bgr	khabang	2
bgr	khah	6
bgr	khalh	6
bgr	kham	17
bgr	khamnâk	2
bgr	khamtir	1
bgr	khamtirtu	2
bgr	khamtu	1
bgr	khan	370
bgr	khangh	6
bgr	khanghtu	1
bgr	khap	34
bgr	khaptu	1
bgr	khar	1
bgr	khat	228
bgr	khateh	18
bgr	khatlei	21
bgr	khatnâk	1
bgr	khattir	13
bgr	khattirtu	1
bgr	khauh	3
bgr	khauhnâk	1
bgr	khauhtir	2
bgr	khawfîm	1
bgr	khawh	2
bgr	khawih	2
bgr	khawk	1
bgr	khawlh	4
bgr	khawlhtu	23
bgr	khawm	1117
bgr	khawmah	189
bgr	khawmh	4
bgr	khawmhpi	1
bgr	khawmsele	89
bgr	khawn	1
bgr	khawng	11
bgr	khawp	25
bgr	khawptir	2
bgr	khawsak	2
bgr	khawsaknâk	1
bgr	khawsat	1
bgr	khawsât	1
bgr	khei	3
bgr	khenh	17
bgr	khenhbêk	36
bgr	khenhbêknâk	3
bgr	khenhnâk	2
bgr	khenhtir	1
bgr	kher	6
bgr	khet	3
bgr	khi	17
bgr	khiak	11
bgr	khiang	4
bgr	khih	7
bgr	khim	6
bgr	khimh	3
bgr	khimhnâk	2
bgr	khin	17
bgr	khinah	4
bgr	khing	2
bgr	khinghnâk	1
bgr	khingkhuai	3
bgr	khinih	2
bgr	khirh	1
bgr	khit	1
bgr	kho	577
bgr	khobung	10
bgr	kholo	23
bgr	kholonâk	10
bgr	kholotu	1
bgr	khonak	2
bgr	khonâk	378
bgr	khotu	14
bgr	khua	454
bgr	khuadei	11
bgr	khuafîm	1
bgr	khuafîmchat	1
bgr	khuai	3
bgr	khuaitizû	2
bgr	khuaizû	2
bgr	khuakip	1
bgr	khual	21
bgr	khualaikhat	1
bgr	khualtlawngnâk	1
bgr	khualtlâwng	6
bgr	khualtlâwngnâk	2
bgr	khuang	12
bgr	khuapi	34
bgr	khuar	4
bgr	khuari	3
bgr	khuaruat	4
bgr	khuaruatnak	1
bgr	khuaruatnâk	22
bgr	khuaruattu	1
bgr	khuarît	7
bgr	khuasaknâk	1
bgr	khuasuak	1
bgr	khuatê	9
bgr	khuavâng	131
bgr	khuavângnu	2
bgr	khuavâu	1
bgr	khuh	23
bgr	khuhnâk	6
bgr	khuhtir	4
bgr	khulrang	3
bgr	khumh	27
bgr	khumhtir	1
bgr	khun	68
bgr	khunhriah	1
bgr	khunnâk	7
bgr	khup	14
bgr	khuprûl	1
bgr	khur	12
bgr	khurh	4
bgr	khuri	101
bgr	khursaduap	3
bgr	khurtawdawnglo	7
bgr	khurî	1
bgr	khâ	6
bgr	khâi	1
bgr	khâr	18
bgr	khârtu	1
bgr	khâtir	1
bgr	khâubawk	5
bgr	khâwk	10
bgr	khâwm	1
bgr	khâwng	9
bgr	khâwngnâk	4
bgr	khâwnvâr	20
bgr	khêng	31
bgr	khîng	3
bgr	khû	8
bgr	khûp	4
bgr	ki	15
bgr	kiang	23
bgr	kiangah	53
bgr	kiangkam	34
bgr	kiangtâk	1
bgr	kianh	2
bgr	kik	7
bgr	kiktu	2
bgr	kil	38
bgr	kilh	2
bgr	kilkâwi	2
bgr	kilkâwinâk	1
bgr	kilkâwitu	2
bgr	kiltir	26
bgr	kiltu	8
bgr	kim	17
bgr	king	1
bgr	kingnâk	6
bgr	kip	152
bgr	kipah	73
bgr	kipkâwi	1
bgr	ko	259
bgr	kor	1
bgr	koum	1
bgr	krai	1
bgr	kraws	55
bgr	krisolit	1
bgr	krisopra	1
bgr	kristal	3
bgr	kua	8
bgr	kuah	3
bgr	kuai	4
bgr	kuaih	1
bgr	kuanâk	1
bgr	kuat	11
bgr	kuih	1
bgr	kuihsih	1
bgr	kul	9
bgr	kulh	34
bgr	kulhpi	1
bgr	kulhsung	4
bgr	kum	76
bgr	kumleza	8
bgr	kumza	194
bgr	kumzanâk	2
bgr	kumzatu	2
bgr	kumzâ	1
bgr	kut	182
bgr	kutdawng	6
bgr	kutdawnh	5
bgr	kutkhêng	4
bgr	kutmar	1
bgr	kâ	234
bgr	kâi	93
bgr	kâih	1
bgr	kâilo	3
bgr	kâipi	4
bgr	kâl	2
bgr	kâlpi	1
bgr	kâm	3
bgr	kân	7
bgr	kâng	38
bgr	kângah	2
bgr	kâr	1
bgr	kârtir	1
bgr	kât	8
bgr	kâu	8
bgr	kâutir	1
bgr	kâwi	5
bgr	kâwlkil	8
bgr	kâwlui	1
bgr	kâwm	1
bgr	kâwng	2
bgr	kâwp	1
bgr	kê	84
bgr	kêk	1
bgr	kêl	11
bgr	kêng	2
bgr	kêp	4
bgr	kêu	7
bgr	kêzaphah	2
bgr	kî	1
bgr	kîk	3
bgr	kîr	39
bgr	kîrtir	10
bgr	kîrtâk	1
bgr	kûi	1
bgr	kûn	11
bgr	kûng	15
bgr	kûntir	1
bgr	kût	9
bgr	kûtnâk	4
bgr	la	29
bgr	labu	2
bgr	lah	349
bgr	lahnâk	1
bgr	lai	2078
bgr	laikulh	226
bgr	lak	77
bgr	lakah	1230
bgr	lakfa	1
bgr	lakkhat	1
bgr	laklawh	2
bgr	lal	130
bgr	lalchem	75
bgr	lallukhuh	18
bgr	lalnu	3
bgr	lalnâk	8
bgr	lalpa	2
bgr	lalram	1
bgr	laltir	1
bgr	laltophah	55
bgr	lam	559
bgr	lamh	4
bgr	lamhbêk	2
bgr	lamhbêktir	1
bgr	lampi	63
bgr	lamtu	9
bgr	lamṭhuam	2
bgr	lan	12
bgr	lanah	1
bgr	lang	68
bgr	langawtkawt	2
bgr	langh	57
bgr	langhhir	1
bgr	langhnâk	12
bgr	langhtir	47
bgr	langhtirnâk	3
bgr	langhtu	1
bgr	langlo	1
bgr	langngân	3
bgr	langtir	1
bgr	lanh	20
bgr	lanhtu	1
bgr	lanpi	1
bgr	lasen	1
bgr	lasui	142
bgr	lasuibu	53
bgr	lasuibuzual	5
bgr	lasuibuzualtê	1
bgr	lasuikuat	18
bgr	lasuirîn	1
bgr	lauh	2
bgr	lawh	35
bgr	lawhbâ	1
bgr	lawhman	2
bgr	lawhtlingtir	1
bgr	lawk	1
bgr	lawksawng	50
bgr	lawksawngnâk	8
bgr	lawksawngpi	2
bgr	lawksawngtir	1
bgr	lawmh	71
bgr	lawmhkâi	9
bgr	lawmhkâng	14
bgr	lawmhlo	1
bgr	lawmhnawlhnâk	1
bgr	lawmhnâk	6
bgr	lawmhpi	7
bgr	lawmhpitu	2
bgr	lawmhtir	19
bgr	lawmhtirtu	4
bgr	lawmhtu	18
bgr	lawmthu	1
bgr	lawng	110
bgr	lawnglêng	6
bgr	lawngpu	1
bgr	lawnh	65
bgr	lawnhtir	1
bgr	lawt	1
bgr	le	4953
bgr	lebang	49
bgr	leh	2281
bgr	lehkhalh	1
bgr	lehkhanh	4
bgr	lehlam	35
bgr	lehnih	3
bgr	lehrûl	7
bgr	lei	170
bgr	leiah	200
bgr	leido	11
bgr	leikang	2
bgr	leikhat	6
bgr	leikhatnâk	1
bgr	leikâng	76
bgr	leikângah	115
bgr	leili	7
bgr	leiluat	3
bgr	leilâk	2
bgr	leinga	3
bgr	leinih	63
bgr	leinihnâk	2
bgr	leiriat	3
bgr	lek	6
bgr	lektu	1
bgr	lem	12
bgr	lema	2
bgr	lemang	17
bgr	len	1
bgr	leng	1
bgr	lengh	1
bgr	lenh	1
bgr	lepta	2
bgr	lepton	1
bgr	let	3
bgr	letnih	2
bgr	li	55
bgr	liah	3
bgr	liahchân	1
bgr	liak	1
bgr	liam	8
bgr	liamh	5
bgr	liamnâk	1
bgr	lian	48
bgr	lianchem	18
bgr	liang	1
bgr	liangbat	6
bgr	lianh	1
bgr	lianhnâk	1
bgr	lianpi	11
bgr	liantir	2
bgr	liau	209
bgr	liauah	236
bgr	likâwlneng	4
bgr	ling	7
bgr	lingnei	3
bgr	linhnâk	3
bgr	lir	2
bgr	lit	1
bgr	litra	1
bgr	lo	2923
bgr	loh	258
bgr	lonâk	110
bgr	lotu	22
bgr	luah	13
bgr	luahtu	2
bgr	luak	1
bgr	luang	3
bgr	luanh	1
bgr	luh	5
bgr	lukhuh	10
bgr	lum	4
bgr	lumpi	1
bgr	lung	333
bgr	lungah	1
bgr	lungbêl	1
bgr	lungdawng	7
bgr	lungfâk	1
bgr	lungfîm	1
bgr	lungiam	1
bgr	lungkham	18
bgr	lungkhamnâk	3
bgr	lungkhamtu	2
bgr	lungkhat	1
bgr	lungkhung	4
bgr	lungkhungtir	2
bgr	lunglo	35
bgr	lunglonâk	5
bgr	lunglotu	11
bgr	lunglêng	1
bgr	lunglêngnâk	1
bgr	lungmantam	5
bgr	lungngam	29
bgr	lungngamh	13
bgr	lungngamhnak	1
bgr	lungngamhnâk	1
bgr	lungngamhtu	2
bgr	lungngamnâk	31
bgr	lungnâ	1
bgr	lungnâk	201
bgr	lungphah	1
bgr	lungpher	6
bgr	lungphum	2
bgr	lungphêngpi	1
bgr	lungphûm	13
bgr	lungpi	12
bgr	lungrual	1
bgr	lungruk	1
bgr	lungsi	5
bgr	lungsiatkâi	1
bgr	lungsilo	5
bgr	lungsilonâk	2
bgr	lungthar	2
bgr	lungthu	1
bgr	lungtir	4
bgr	lungtlêp	2
bgr	lungtu	61
bgr	lungum	29
bgr	lungumnâk	49
bgr	lungumtu	1
bgr	lungvâr	2
bgr	lungzûrtir	1
bgr	lungâwi	10
bgr	lungâwinâk	1
bgr	lungâwitir	2
bgr	lupû	1
bgr	luruh	1
bgr	lutpi	1
bgr	lâ	1
bgr	lâi	70
bgr	lâiah	7
bgr	lâikhing	1
bgr	lâiluang	5
bgr	lâilêng	1
bgr	lâiraw	4
bgr	lâirêl	61
bgr	lâirêlnâk	46
bgr	lâirêlpitu	1
bgr	lâirêltu	67
bgr	lâirêtnâk	1
bgr	lâk	168
bgr	lâkkhat	8
bgr	lâkkhatko	9
bgr	lâktir	1
bgr	lâktu	2
bgr	lâm	5
bgr	lân	91
bgr	lânah	86
bgr	lâng	2
bgr	lânkhân	1
bgr	lânlo	7
bgr	lâr	2
bgr	lârêlnâk	1
bgr	lât	32
bgr	lâtpi	2
bgr	lâu	29
bgr	lâunâk	1
bgr	lâwi	7
bgr	lâwinâk	7
bgr	lâwm	122
bgr	lâwmhtir	1
bgr	lâwmlût	1
bgr	lâwmman	27
bgr	lâwmnak	1
bgr	lâwmnâk	43
bgr	lâwmpi	1
bgr	lâwmthu	58
bgr	lâwmthusim	3
bgr	lâwmthusimnâk	1
bgr	lâwng	28
bgr	lâwptlo	10
bgr	lâwptlonâk	3
bgr	lâwr	2
bgr	lâwt	1
bgr	lêm	105
bgr	lêmlo	3
bgr	lêmnâk	16
bgr	lêmtu	2
bgr	lên	14
bgr	lêng	18
bgr	lênglei	35
bgr	lêngnâk	7
bgr	lêngpuan	3
bgr	lêngtir	5
bgr	lêngṭûl	1
bgr	lênkhang	1
bgr	lêp	5
bgr	lêpnâk	5
bgr	lêt	5
bgr	lêtnâk	1
bgr	lêttirnâk	1
bgr	lî	9
bgr	lîla	1
bgr	lîlâ	21
bgr	lîm	22
bgr	lîmnâk	1
bgr	lîn	3
bgr	lînîn	5
bgr	lît	13
bgr	lû	69
bgr	lût	260
bgr	lûtnâk	11
bgr	lûtpi	13
