# language_name:	Lemi (Eastern Khumi)
# closest ISO 639-3:	cek
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lemi (Eastern Khumi)
# URL:	https://www.bible.com/bible/1853
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
52005017	Aetang jawjaw ö ba.
52005018	Äte makäte la tyng mai sy, Säthaw tea kawng te lo thui ö. Khrista Isu hai-a Säthaw ma nang ce tea hini kätyng sa hai hethang ngai te vi.
52005019	Muilaw Käcai ma sa hethang ngai saite na tea lä mäkhang pa ö hang.
52005020	Buisaw na üng lo na tea lä mäthi y käla awng ö hang ba.
52005021	Hini jüng-a äte angxynlyng phüng na tea lä käny kha hawi saite na tea lä süng ö khü ba.
52005022	Hawi y saite angxynlyng na tea lä aehi ö ba.
52005023	Awngneng te käpy Kung, Säthaw, lä nang ce te üng hing saite tea cai hai kha cungrü hai king vi ai. Mä-ai üng Areng Isu Khrista ly haile tyng te kätü khytä, nang ce tea cy y hethang Säthaw lä nang ce üng bälung hai hing saite ätabung na tea kähawi-a rui hethang kai lä aetang te vi.
52005024	Säthaw lä äma üng lo aedo te kätyng sa khü te vi. Äni lä nang ce bung cai hethang ka te phüng-a, nang ce tea lä cai hai khaw ai.
52005025	Yng saite kangby jä-ai na ä, kai ce tähang la aetang pa ö jo ba.
52005026	Yng saite khimi angxynlyng na tea bälung aevaw te lo käcai hai thui kha lady pa ö jo ba.
52005027	Hini cae lä yng saite kangby jä-ai angxynlyng na tea phai pa hethang kai lä Areng üng ämüng hai-a nang ce tea särilo hai täru khü te vi ba.
52005028	Mä-ai üng Areng Isu Khrista ma nang ce tea lä tähang kähawi py sy.
53001001	Hini cae lä kai, Pawlae, ma Thesalonika märü üng Areng Isu Khrista hai mä-ai üng Pä-ai Säthaw tea yng saite khimi na tea tärü te vi. Kai hai mangtä awng saite Saila hai Timothe ni la nang ce tea aedawng te lo thui hawi by dy.
53001002	Mä-ai üng Pä-ai Säthaw hai Areng Isu Khrista ma nang ce tea tähang kähawi hai awngneng saite py sy.
53001003	Yng saite kangby jä-ai na ä, kai ce lä nang ce tähang kätü qütä Säthaw tea kawng te lo thui jawjaw hethang kae ö te vi. Kai ce lä hikä sa hethang hawi khaw ö vi. Ätephüng-a mei nädylä, nang ce üng yng saite ryng rae, ryng rae kha lawng lawngtä tea bälung aevaw qi saite lä äkung na kätyng aepa phung jawjaw ö te phüng-a vi.
53001004	Tukätephüng-a kai ce ma nang ce üng phüng lä Säthaw üng kangkawng na tea aethaw ö te vi. Khimi ce ma nang ce tea mätang bälaica-a sakälö khü jawjaw te kätü-a, nang ce üng yng saite hai änawngsa haw saite phüng na kai ce lä thui ö te vi.
53001005	Nang ce lä vaihi mätang bälai ö te vi. Tungaila hini lä Säthaw pre üng aeteng khaw te khimi-a lawng ö hethang tähang vi. Hini angxynlyng na lä Säthaw üng tärae cei te tüng vi näte tea mätü te vi dy.
53001006	Säthaw lä kätüng khaw-a tärae cei te vi. Nang ce tea mätang bälai-a sa saite khimi na tea lä Säthaw ma tärawitha haile tyng ai.
53001007	Tukha nang ce hai kai ce mangtä vaihi mätang bälai saite khimi na tea lä Säthaw ma säbawng ai. Hini na lä Areng Isu Khrista Känipre mang üng ly haile be te kätü-a, tyng khaw vi ai. Äni üng haidae awng saite angtawtha na lä Äma hai mangtä maibälai hai tho ö ai.
53001008	Säthaw lä Äma tea elekhei sa saite na hai mä-ai üng Areng Isu üng Angthang Kähawi tängai y saite na tea lä dengpy ai.
53001009	Areng Isu lä äni ce tea dungtäsa täphra saite hai deng py vi ai. Äni ce bung lä Säthaw ma äma te üng täprei kha Äni üng leng saite haidae lä äma üng hai äni ce tea hanglaw hai vi ai.
53001010	Areng Isu ly haile be te kätü-a, Äni tea yng saite khimi angxynlyng na lä tämö khai ea cangxei kha bälaw ö ai. Kai ce ma thui saite Äni üng angthang tea nang ce lä yng te phüng-a, hini khimi ce thung-a nang ce la qa ö by vi ai.
53001011	Tukätephüng-a kai ce lä nang ce tähang aetang jawjaw ö te vi. Säthaw lä nang ce tea ka saite hai kaeteng khaw-a awng haw hethang säbawng he kai ce lä aetang pa ö te vi. Nang ce üng yng te hai ngai saite kälu kähawi na sa haw hethang haidae na äni ma nang ce tea py sy.
53001012	Nang ce phüng-a, khimi ce lä mä-ai üng Areng Isu ämüng tea bälaw haw hethang kai ce lä aetang ö te vi. Tudylä Isu ma la nang ce tea bälaw by ai. Mä-ai üng Säthaw hai Areng Isu Khrista lä äma üng tähang kähawi hai-a hini aetang saite na tea lä mäthang vi ai.
53002001	Yng saite kangby jä-ai na ä, mä-ai üng Areng Isu Khrista lä ly haile tyng be te kätü hai, Äma hai aeting hethang mä-ai bung lä Säthaw ma mangtä käcö ai te phüng kai ce lä nang ce tea mäny hai hethang ngai ö te vi.
53002002	Khimi phütä na lä Areng üng Käni lä tyng rüng vi dy näkha thui ö vi. Khimi ce lä buisaw na üng lo, y käla, kai ce ma thui te lo na, y käla, cae tärü te phüng na thui ö vi ai. Hikä thui te thai dylä, nang ce lä jahaw-a bälung mawng kha aethüng y hethang nang ce tea aesi aebai kha kai ce lä thui hethang ngai ö te vi.
53002003	Nang ce lä khimi ce ma kaeling kaemae sa saite tea yng ö hang ba. Ätephüng-a mei nädylä Areng Isu ly haile be y te kälang-a, khimi awng mang saite na ma Säthaw tea aety saite kätü lä tyng ai rawng. Honi kätyng awng te kätü-a, Säthaw üng Ubädi tea elekhei sa saite kung lä tho vi ai. Äni bung lä Säthaw ma täphra ai.
53002004	Äni lä Säthaw tea elekhei sa kha khimi ce ma Säthaw näkha ka ea cäphaw saite angxynlyng tea mäsang vi ai. Tukätephüng-a äni lä Säthaw üng Ingkäcai thung-a mäteng ma aety kha äma tea Säthaw-a aemäthi ea khimi qütä tea thui pa vi ai.
53002005	Kai lä nang ce hai mangtä awng te thüng-a, hini phüng na nang ce tea thui leilae pyng saite tea aedawng haile tyng ö khü ba.
53002006	Ubädi tea elekhei sa saite Kung tho y hethang mäkhangky saite na tea nang ce lä mäny ö vi. Äni lä Säthaw üng khai saite kätü-a khaw tho vi ai.
53002007	Tätang khaw, Säthaw üng Ubädi tea elekhei sa hethang Setan lä khimi ce bung kangru-a the hethang aetawng rüng te vi. Tungaila hini haidae tea mäkhang saite lawngtä lä vaihi khytä awng te vi rawng. Äni bung Säthaw ma nähaija te kätü tyng y rytä lä, äni lä hikä sa jawjaw vi ai.
53002008	Honi pyng-a Ubädi tea elekhei sa saite Kung lä tho ai. Tungaila Areng Isu ly haile be te kätü-a lä, särilo haetä hai Ubädi tea elekhei sa saite Kung tea täphra vi ai. Tukha Isu lä phung-ang hai ly kha Ubädi tea elekhei sa saite Kung tea haidae awng y king hethang sa pa vi ai.
53002009	Ubädi tea elekhei sa saite Kung lä Setan angra üng haidae hai ly kha khimi ce tea kaeling kaemae sa hethang cangxei saite na, kamarae na hai äsäny cawngkhang saite na sa vi ai.
53002010	Tukha äni lä käsi cawngkhang na hai pra saite lang-a awng te khimi na tea kaeling kaemae sa vi ai. Hini khimi ce lä Isu Khrista üng tüng saite lo Angthang tea tängai hethang ngai y te phüng-a, Säthaw lä äni ce bung aeqang haw pa ö y.
53002011	Äni ce lä Angthang Kähawi tängai y te phüng-a, Säthaw lä äni ce tea tüng y saite na tea yng hai pa vi dy. Tukätephüng-a äni ce lä kaeling kaemae na sa saite Kung tea yng ö vi ai.
53002012	Tukätephüng-a tüng saite Angthang Kähawi tea yng y käla, käsi sa te tea bälungrui sui saite angxynlyng na tea lä Säthaw ma tärae cei kha dengpy ai.
53002013	Areng Isu ma bälung aevaw saite yng te kangby jä-ai na ä, nang ce tähang-a kai ce lä Säthaw tea kawng te lo thui jawjaw ö hethang kae te vi. Ätephüng-a mei nädylä äni lä älawng sa te kätü-a ma, aeqang hethang nang ce bung re te vi dy. Äni lä Muilaw Käcai hai-a khimi käcai-a bälawng kha lo mitang tea nang ce üng yng te hai-a nang ce bung aeqang te vi.
53002014	Kai ce üng Angthang Kähawi thui saite hai-a Säthaw lä nang ce bung ka te vi. Mä-ai üng Areng Isu Khrista üng phung-ang tea nang ce lä qa haw hethang nang ce bung ka te vi.
53002015	Tukätephüng-a yng saite kangby jä-ai na ä, nang ce üng yng saite lä ca ö khi ba. Kai ce lä nang ce tea älo hai läsy, cae hai läsy, mätu pyng saite na tea lä yng khü jawjaw ö ba. Mä-ai üng Areng Isu Khrista hai Pä-ai Säthaw ma mä-ai tea bälung aevaw kha tähang kähawi hai-a, dungtäsa aethaw dang saite hai aethang khai saite py te vi. Mä-ai üng Pä-ai Säthaw lä nang ce üng bälung na tea aethaw py kha hawi saite angxynlyng na thui hethang hai, kälu sa khü jawjaw ö hethang säbawng sy.
53003001	Yng saite kangby jä-ai na ä, nang ce lä kai ce tähang aetang pa ö jo ba. Areng Isu üng Angthang Kähawi aepreng dawde kha nang ce ma Angthang Kähawi yng ea tängai te kätyng, thai saite khimi qütä la tängai haw hethang aetang pa ö jo.
53003002	Säthaw ma käsi sa kha hawi y saite khimi na te üng kai ce bung bälawi hethang la aetang pa ö ba. Ätephüng-a mei nädylä Angthang Kähawi thai saite khimi qütä lä yng y te phüng-a vi.
53003003	Tungaila Areng lä äma thui pyng saite tea lä sa vävawi te vi. Tukha äni lä nang ce tea aethaw py vi ai. Setan angra ma nang ce tea käsi sa haw y hethang nang ce bung Areng ma aedung pa vi ai.
53003004	Nang ce lä kai ce thui saite särilo vaihi tängai te kätyng, vaimaw mang-a la tängai jawjaw vi ai näte, kai ce lä Areng hai-a bälung ae-y khü öte vi dy.
53003005	Nang ce tea Säthaw lä matangtä bälung aevaw mei näte Areng Isu Khrista ma mätü sy. Areng tea khimi ce ma mätangca-a sa te kätü-a, äni üng änawngsa te phüng lä nang ce tea mäny hai sy.
53003006	Yng saite kangby jä-ai na ä, aethawli saite na hai mätu pyng te lo na tängai y käla yng saite khimi angxynlyng na tea lä aehi ö. Hini täru te lo lä mä-ai üng Areng Isu Khrista üng py saite aenae hai-a, nang ce tea kai ce lä thui ö te vi dy.
53003007	Nang ce lä kai ce üng sa te täthei sa jawjaw hethang kae näte nang ma ce khekhe ma mäny ö te vi dy. Kai ce lä nang ce hai mangtä awng te thüng-a, kai ce lä aethawli ö te y.
53003008	Tukha ävang py y käla, kai ce lä äjawng-a khimi ce üng bö ca ö te y vi. Honi jüng-a, nang ce lä kai ce tea mäcaw mänei te bälungbi hai y hethang tähang kai ce lä aethawli y käla kärung käni aethaw rae kha kälu sa ö te vi.
53003009	Tätang khaw, nang ce ma mäcaw mänei hethang nang ce tea kai ce lä mäkai hethang aenae awng te vi. Tungaila kai ce sa saite täthei nang ce tea sa hai hethang ngai te phüng-a, kai ce lä hini kätyng sa ö te vi.
53003010	Kai ce lä nang ce hai mangtä awng te kätü-a mäteng ma, kai ce ma “Kälu sa hethang ngai y saite tea lä mäcaw mänei hang” näkha särilo hai thui leilae ö pyng te vi dy.
53003011	Aethawli saite khimi phütä na lä nang ce thung-a awng näte kai ce lä thai pyng te phüng-a, kai ce lä hini angxynlyng na thui ö te vi. Äni ce lä kälu la sa ö te y. Hikäti khimi ce lä, khimi kälang na tea xu hai aetütü ö te kae vi.
53003012	Hokäti khimi ce tea kai ce lä äma ce ca nei haw hethang tähang-a, kälu tea khüsälü-a sa haile tyng hethang Areng Isu Khrista ma py saite aenae hai-a thui kha mäci ö te dy.
53003013	Yng saite kangby jä-ai na ä, nang ce lä hawi saite kälu sa hethang aethawsi ö hang ba.
53003014	Nang ce thung-a kai ce ma hini cae hai tärü kha thui pyng saite lo tängai y te khimi awng dylä, äni lä ämi mei näte khimi qütä tea mäny hai khü kha äni hai lä rawijae aesa ö hang ba. Tudylä hikä sa te hai-a äni lä saerae ai mang.
53003015	Tungaila äni tea täre lawngtä kätyng dawng y käla, yng saite kangby jä-ai lawngtä kätyng khai kha pring pa.
53003016	Awngneng te kä py Kung, Areng Isu, ma nang ce tea aeting saite angxynlyng na thung-a awngneng saite py jawjaw sy. Areng lä nang ce angxynlyng hai mangtä awng sy.
53003017	Kai, Pawlae, ma hini kangkhüng üng cibai sa te lo kai üng kö hai nang ce tea tärü te vi. Hini lä kai te üng tha khe saite cae angxynlyng na üng säny vi dy.
53003018	Mä-ai üng Areng Isu Khrista te üng tähang kähawi käleng lä nang ce angxynlyng tea awng sy.
54001001	Mä-ai aethang khai saite Isu Khrista hai Aeqangkung Säthaw üng särilo hai-a, Isu Khrista üng angtawtha kai, Pawlae, ma hini cae tärü te vi.
54001002	Yng saite phüng-a nang lä kai üng cäpaw tätang kätyng awng te, Timothe ä, nang tea hini cae kai lä tärü te vi. Mä-ai üng Pä-ai Säthaw hai Areng Isu Khrista ma tähang kähawi, bäheng saite hai awngneng saite nang tea py jo sy.
54001003	Makedonia khö-a kai ly he aetawng te kätü-a, nang lä Ephesi märü-a awng hethang mäci te vi. Ätephüng-a mei nädylä nang lä kaesyng y-a mätu saite särae na tea mäkhang hethang särilo thui haw ai.
54001004	Kangsi kangjaw na cäkae kangrüng thung-a tenglei y thui saite na hai ceng kaesui kaebeng na phüng, kätü bärawng kha thui y hethang äni ce tea nang lä särilo hai mäkhang ba. Hini na phüng-a khimi ce lä aejaw aemang ö te vi. Hini na lä äni ce ma yng te hai-a Säthaw üng kälu sa hethang säbawng haw te y.
54001005	Hini särilo üng mawkung lä yng saite na üng lawng lawngtä tea bälung aevaw saite vi. Hini bälung aevaw te na cai saite bälung hai, käsi sa y näkha mäny saite hai kätüng yng saite bälung awng saite khimi na lä dang haw ai.
54001006	Tungaila kätüng y mätu saite särae na lä hini Säthaw üng ngai saite na tea khaisö ö te vi. Hini jüng-a, äni ce lä älo aetütü na phüng thui ö xyng te kae.
54001007	Äni ce lä Mosi üng Ubädi mätu saite särae na-a aelawng hethang ngai ö vi. Tungaila äni ce lä äma ce thui saite phüng na tea mäny ö y. Äni ce lä ae-y nae hawi vi näkha thui te älo tea äma ce mäteng ma mäny ö te vi.
54001008	Säthaw üng Ubädi na kätüng-a mätu dylä, Ubädi lä hawi vi näte mä-ai lä mäny ö dy. Säthaw lä khimi cüng saite na tähang Ubädi lä py te y näte mä-ai la mäny ö te by. Säthaw üng Ubädi tängai y saite khimi na, Säthaw tea elekhei saite khimi na, Säthaw tea tämö khai y saite khimi na, hunghö sa jawjaw saite khimi na, Säthaw kängai-a awng y saite khimi na hai Säthaw tea mäny hethang ngai y saite khimi na tähang lä Ubädi py te vi dy. Hini Ubädi lä äma ce üng nä-awi pä-ai na hai khimi kälang na tea bädü saite na, täkübäjang sa saite na, nawngmädi tingtawi, nawngmäcaw tingtawi mangtä i saite na, khimi ce bung ne kha mawsawng tangnae sa hai he khimi kälang na tea jaw saite na, kaeling lo thui saite na, älo mitang thui hethang äni ce aedo pyng saite kätü-a mäteng ma kaeling sa saite na, Säthaw phüng kätüng mätu te tea elekhei sa saite na tähang Säthaw lä Ubädi py te vi.
54001011	Hini mätu saite kätüng lä cangxei saite Säthaw üng phung-ang phüng Angthang Kähawi hai mangtä aebäla te vi. Hini lä Säthaw ma kai tea sa hai saite kälu vi dy.
54001012	Mä-ai üng Areng Isu Khrista tea kai lä kawng te lo thui dy. Äni lä kai tea aethaw py te vi. Äni üng kälu sa hethang re kha ae-y haw saite khimi lawngtä kätyng-a kai bung aedawng hai pa te phüng-a vi.
54001013	Kai lä jangni-a Isu lä Khrista phüng käsi na thui kha yng saite na tea mätang bälai-a älang chawngkhang hai sa kha säkälö khü ngaila Khrista lä kai tea bäheng te vi. Ätephüng-a mei nädylä kai ma käsi sa saite tea mäny y te lä Khrista tea yng pa y te phüng-a vi.
54001014	Mä-ai üng Areng lä kai tea tengxyng y tähang kähawi py te vi dy. Kai la äni tea yng kha khimi kälang na tea bälung aevaw haw hethang sa te by vi dy. Ätephüng-a mei nädylä kai lä Isu Khrista hai bungtä awng te vi dy.
54001015	Hini thui saite lo lä ae-y nae hawi kha yng king hethang aeteng khaw te na vi. “Isu Khrista lä hunghö sa saite khimi na bung aeqang hethang älawng qawng-a ly te vi dy.” Honi hunghö sa saite khimi angxynlyng na qawng-a kai lä hunghö saky te vi.
54001016	Tungaila Säthaw lä kai hunghö sa saite na thung üng käsiky tea bäheng phi te vi. Ätephüng-a mei nädylä Isu Khrista üng änawng saky saite phüng lä kai te mang hai-a khimi ce tea mätü hethang ngai hai te vi. Tukha äni tea yng saite khimi na lä äma ce tea hini kätyng änawngsa ai näte tea mäny hethang ngai hai te vi. Ätephüng-a mei nädylä Säthaw ma khimi ce tea lä dungtäsa hing saite dang hethang ngai hai te vi.
54001017	Dungtäsa pyng saite Sanphrang, dungtäsa hing saite, ämi ma la nung haw y saite, lawngtä xyng awng saite, Säthaw tea dungtäsa tämö khai te hai bälaw jawjaw sy. Amen.
54001018	Kai üng cäpaw Timothe ä, buisaw phütä na ma nang sa hethang phüng thui rüng vai saite na kätyng kai lä nang tea hini särilo py te vi. Tukätephüng-a Angthang Kähawi tähang kähawi-a aety hethang buisaw na ma thui saite lo na lä nang tea säbawng hai vi ai.
54001019	Nang lä käsi sa y näkha mäny te hai Khrista tea yng khi ba. Khimi phütä lä käsi kähawi mäny saite bälung tea khaisö ö te vi. Tukätephüng-a äni ce lä yng haw ö y vi dy.
54001020	Äni ce thung-a Humenai hai Alesanda ni la qa hawi te vi. Kai lä änini bung Setan angra üng kö thung-a a te vi dy. Honi hai-a Säthaw phüng änini ma käsi thui haw y hethang aetu hawi sy.
54002001	Tukha khimi angxynlyng na tähang awng mang-a nang ce aetang pa hethang kai lä angcü-a ma mäci te vi. Säthaw tea khimi angxynlyng na tähang aesi aebai pa hethang, äni ce üng kängai na mäkai pa hethang hai äni ce tähang kawng te lo thui pa.
54002002	Sanphrang na hai aecörae mätawngky angxynlyng na tähang, kähawi-a aetang pa ö. Tudylä mä-ai lä awngneng te hai derui deso-a awng haw ö ai. Tukha mä-ai la Säthaw üng kängai hai käcai-a awng haw ö ai.
54002003	Hini lä hawi kha mä-ai bung aeqang pa saite Säthaw tea kawng hai te vi.
54002004	Säthaw lä khimi angxynlyng na bung aeqang kha älo mitang mäny hethang ngai hai bawi te by vi.
54002005	Ätephüng-a mei nädylä Säthaw lä lawngtä xyng awng kae. Khimi ce hai Säthaw säla-a aede hethang sa haw pa saite Kung lä Khrista Isu lawngtä xyng kae vi.
54002006	Äni lä khimi qütä aelawi hai hethang äma üng hing saite aepy kha dü pa te vi dy. Säthaw ma khai khaw te kätü-a, hini angthang lä khimi qütä tea thai hai te vi dy.
54002007	Honi phüng-a Säthaw lä ceng kälang na tea yng saite hai älo mitang phüng-a angthang thui hethang angtawtha-a kai bung re te vi. Kai thui saite lä lo mitang vi. Kaeling y lyng.
54002008	Kai lä Säthaw tea cäphaw hethang aeting saite mityng qütä üng nawngmäcaw na tea käcai-a awng kha aetang hethang äkö na täryng hai hethang ngai te vi. Äni ce lä kädawtho y käla lawng lawngtä aejaw aemang y hethang kae.
54002009	Nawngmädi na tea la khimi ce üng ämi kaepi-a hai khimi qütä äni ce tea tämö khai he kaeteng-a aekhu aena hai hethang kai lä ngai te vi. Äni ce üng äsang na lä kanglai pro-a aesa ö hang. Äni ce lä sui na, khawisäling kälung na hai ävang ting bärai saite kä-o, nitha na la aemäthy hethang kae ö y.
54002010	Säthaw üng kängai-a hing saite nawngmädi na lä khimi kälang na tea säbawng ö sy. Hikä sa te hai äma ce tea äcae kähawi aesa ö te vi dy.
54002011	Nawngmädi qütä lä Säthaw üng phüng aetu ö sy. Hokä mätu saite särae na tea äni ce lä tämö khai ö sy.
54002012	Nawngmädi na ma kangkawng thung-a nawngmäcaw na tea mätu kha äni ce tea pyng hai hethang kai lä ngai te y vi. Nawngmädi na lä sitäri-a awng hethang kae.
54002013	Ätephüng-a mei nädylä Adam bung angcü-a Säthaw lä sa te vi dy. Tupyng-a ni Evi bung sa te kae.
54002014	Setan lä Adam tea kaeling thui te y. Nawngmädi tea ni thui te kae. Tukha nawngmädi lä hunghö sa te kung-a aelawng te vi dy.
54002015	Nawngmädi na lä caw na aepeng te hai-a aeqang te dang ö vi ai. Äni ce lä Isu Khrista tea yng saite, khimi ce tea bälung aevaw saite, cai saite hai khimi ce ämi kaepi-a Säthaw üng kängai-a hing jawjaw dylä Säthaw ma äni ce bung aeqang pa ö ai.
54003001	Hini lä ae-y nae hawi saite lo na vi. Kangkawng üng mätawngky-a lawng hethang ngai saite khimi dylä, äni üng ngai saite lä tengxyng y hawi bärai vi.
54003002	Tukätephüng-a äni lä khimi ce ma cy haw y hethang kae. Äni lä änawngpui lawngtä xyng ni awng he kae. Äni lä äma tea aeküng saite, bälunghae saite hai hing hethang kae. Khimi ce ma tämö khai saite khimi-a lawng te hai angvüng angvaw na tea lady kha mäcaw mänei hethang kae. Khimi ce tea la Säthaw üng angthang hawi hai pailai mätu kaw saite khimi lawng hethang kae.
54003003	Äni lä Cäpje tui neipro hethang kae y. Aejaw aemang rungrang hethang y käla bälung kähawi awng te hai awng pü he kae. Tangkae tea ngai ngae he kae y.
54003004	Äni lä äma üng ingthung takö tea kähawi-a bälung bäcai hethang kae. Äni üng caw nade angxynlyng na lä äma üng lo tängai kha tämö khai hethang mätu he kae.
54003005	Khimi lawngtä lä äma üng engthung takö tea kähawi-a bälung bäcai hethang kaw y dylä, Säthaw üng khimi na tea bälung bäcai haw y lyng.
54003006	Säthaw tea yng saite khimi kangthae lawng hethang kae y. Y dylä äni lä bälung leng lae ai. Hokä dylä Säthaw ma Setan angra tea deng py te kätyng-a äni tea la deng py by ai.
54003007	Yng y saite khimi na ma kangkawng mätawngky lawngtä lä tämö khai saite khimi lawng hethang kae. Hokä dylä yng y te khimi na ma äni tea ämüng täphra haw y lyng. Äni lä Setan angra üng mäthang-a la aemang y lyng.
54003008	Hini kätyng-a kangkawng üng bähawi kung na la khimi ce ma tämö khai te khimi lawng ö hethang kae. Älo mitang thui saite khimi na lawng hethang kae. Cäpje tui neipro y saite na, tangkae tea ngai ngae y saite na lawng he kae.
54003009	Säthaw lä äni ce tea täphawng saite lo mitang käthu tea äni ce lä yng khi ö hethang kae. Käsi kähawi mänykaw saite bälung hai sa tämang te awng y näkha aedawng saite khimi na-a lawng ö hethang kae.
54003010	Yng saite khimi na ma bähawi kung lawng hethang ngai saite khimi ce tea lä käny mang hethang kae. Äni ce tea sa tämang saite nung y dylä, mätawngky kälu na sa ö mai sy.
54003011	Honi kätyng-a mätawngky na üng änawngpui na lä khimi ce ma tämö khai saite nawngmädi na lawng ö hethang kae. Khimi ce phüng käsi thui rungrang hethang kae y. Äni ce lä äma ce tea aeküng hethang kae. Kätü qütä khimi ce üng ae-y nae hawi saite nawngmädi na lawng ö hethang kae.
54003012	Mätawngky na lä nawngpui lawngtä xyng awng hethang kae. Nade na hai engthung takö na tea kähawi-a bälung bäcai kaw hethang kae.
54003013	Bähawi kung üng kälu tea kähawi-a sakaw saite na tea lä khimi ce ma tämö khai ai mang. Äni ce lä ri te, aejae te awng y käla Isu Khrista tea yng saite Angthang khimi ce tea thui haw ö ai.
54003014	Kai lä nang awng tea Ephesi märü-a qae y te kätü-a tyng hethang aethang khai tätang ngaila, hini täru saite lo na nang tea tärü te vi.
54003015	Ätephüng-a mei nädylä kai qae mai dylä, Säthaw üng engthung khaw lawng saite kangkawng-a, yng saite na makä sa kha awng ö ai mei näte nang tea mäny hai hethang kai lä ngai te vi. Ing aeling hai aenyng nae lä ing tea ca hai te vi. Honi kätyng kangkawng lä Säthaw üng älo mitang ma cakhi hai te vi dy.
54003016	Ho ea khai saite na tea Säthaw ma mä-ai tea täphawng saite na lä cangxei hethang hawi bärai vi. Honi tea ämi ma eja haw y lyng. Khrista lä khimi cüngtang-a aelawng vi dy. Muilaw Käcai hai-a mä-ai tea Isu lä Säthaw üng Cäpaw tätang vi näkha mätü vi dy. Äni bung lä Känipre angtawtha na ma nung ö vi dy. Äni üng angtawtha na lä äni üng phüng ceng qütä na tea thui ö te vi dy. Hini älawngpre mityng qütä üng khimi na lä Äni tea yng ö dy. Säthaw ma Äni bung lä Känipre-a nähaija vi dy.
54004001	Muilaw Käcai ma aenysy-a thui saite lä kangkhüng üng käni-a, khimi phütä na lä kätüng khaw yng saite tea khaisö ö ai. Äni ce lä kaeling sa saite angra na üng lo tängai ea, angra na üng mätu saite na te mang-a hui ö vi ai.
54004002	Honi khimi ce lä älo mitang mätu hethang käjüng aesa kha kaeling thui ö te kae. Khimi lawngtä lä süng käbi phi hai äma kö kang dylä sa pitui kha naw te aeny y vi dy. Honi kätyng äni ce la käsi kähawi mäny saite bälung awng ö y vi dy.
54004003	Äni ce lä khimi ce tea ingthawng sa hethang kae y näte hai, käca känei phütä na tea ca hethang kae y näkha mätu ö te vi. Tungaila Säthaw lä käca känei angxynlyng na tea sa saite Kung vi. Yng ea lo mitang mäny saite khimi na lä Säthaw tea kawng te lo thui kha ca haw ö te vi.
54004004	Säthaw ma sa saite angxynlyng na lä hawi vi. Tukätephüng-a mä-ai lä Äni tea kawng te lo thui ea ca dylä, käca känei phütä tea lä jae hethang ngai y lyng.
54004005	Säthaw üng lo hai aetang te phüng-a, käca känei angxynlyng na lä cai vi dy.
54004006	Nang lä hini kai üng täru te lo yng saite khimi na tea mätu dylä nang lä Isu Khrista üng mawsawng kähawi-a aelawng ai mang. Nang lä nang ma üng yng saite hai tängai kha mätu saite kähawi hai Säthaw ma nang tea aethaw py vi ai.
54004007	Säthaw hai aesui y saite cäkae kangrüng na tea lä aehi tätang khü ba. Honi jüng-a Säthaw üng ngai te hai hing hethang nang lä aetu ba.
54004008	Khimi lawngtä äma üng ätabung-a aethaw awng hethang aethaw aesa bärai te lä hawi vi. Tungaila Säthaw üng kängai-a awng ea hing hethang aethaw sa dylä hawiky vi. Honi kätyng aethaw sa te lä, hini älawngpre-a hing te hai, vaimaw mang tähang hing te lä ävang ting bärai vi.
54004009	Vaihi kai ma thui saite lä lo mitang kha ae-y nae hawi ea yng king hethang aeteng khaw te lo na vi.
54004010	Hini lo phüng-a, mä-ai lä hikä sa hethang aethaw sa ö te vi. Ätephüng-a mei nädylä mä-ai lä hing tätang saite Säthaw tea aethang khai te phüng-a vi. Äni lä khimi angxynlyng na üng Aeqangkung vi. Äni tea yng saite khimi na bung lä aeqang lyng pa te vi.
54004011	Kai ma tärü pyng saite lo na yng saite khimi na tea mätu kha tängai hethang särilo hai thui pa.
54004012	Nang lä khösäning na te phüng-a, ämi ma la mäthi y te awng hang sy ba. Nang lä älo aepe saite, hing saite, khimi kälang na tea bälung aevaw saite, yng saite, sa tämang y käla awng saite hai yng saite khimi na tähang aetu hai nae lawng sy ba.
54004013	Kai tyng te khytä, Säthaw üng Caekäcai tea yng saite khimi na maw-a, phai pa, thui pa te hai mätu hethang kätü aela ba.
54004014	Nang lä Muilaw Käcai ma py te sa kaw saite tea aedawng ba. Kangkawng üng mätawngky na ma nang qawng-a äkö thyng kha aetang ea Säthaw lä buisaw na üng lo hai-a, nang tea lä Muilaw Käcai üng sa kaw saite py pyng te vi dy.
54004015	Hini kai tärü saite na aethaw aela kha sa ba. Honi na tea nang lä tängai khü ba. Tudylä khimi qütä ma nang üng ryng saite yng te tea nung haw ai.
54004016	Nang üng hing saite hai mätu saite lo na tea lä sädi khai khü ba. Hini na tähang nang lä aethawsi y käla sa jawjaw ba. Hini kätyng nang sa dylä, nang hai nang üng lo tängai saite khimi na tea lä Säthaw ma aeqang vi ai.
54005001	Nang qawng-a nawngmäcaw mätawngky lawngtä tea lä älo aethaw paitae hai pring pa hang. Äni tea lä nang üng äpä-ai kätyng tämö khai kha älo hai aepe pa. Nang qawng-a nade nawngmäcaw na tea lä äkangby na kätyng thui ba.
